"Ano","Trimestre","unidade_da_federacao","nivel_instrucao_mais_elevado_alcancado_5_anos_ou_mais_de_idade","peso","total_ponderado","percentual"
2022,4,"Goiás","Fundamental incompleto ou equivalente",2217451.74849814,6781547.5969263,32.6983
2022,4,"Goiás","Médio completo ou equivalente",1772323.55175375,6781547.5969263,26.1345
2022,4,"Goiás","Superior completo",906289.31331366,6781547.5969263,13.364
2022,4,"Goiás","Sem instrução e menos de 1 ano de estudo",543190.13775696,6781547.5969263,8.0098
2022,4,"Goiás","Médio incompleto ou equivalente",541313.65867873,6781547.5969263,7.9822
2022,4,"Goiás","Fundamental completo ou equivalente",482950.92089152,6781547.5969263,7.1215
2022,4,"Goiás","Superior incompleto ou equivalente",318028.26603354,6781547.5969263,4.6896
2022,4,"Maranhão","Fundamental incompleto ou equivalente",2381430.92891937,6442317.71420692,36.9654
2022,4,"Maranhão","Médio completo ou equivalente",1562738.64815961,6442317.71420692,24.2574
2022,4,"Maranhão","Sem instrução e menos de 1 ano de estudo",813425.92587709,6442317.71420692,12.6263
2022,4,"Maranhão","Médio incompleto ou equivalente",509715.79831422,6442317.71420692,7.912
2022,4,"Maranhão","Superior completo",507503.55869714,6442317.71420692,7.8777
2022,4,"Maranhão","Fundamental completo ou equivalente",486381.01374055,6442317.71420692,7.5498
2022,4,"Maranhão","Superior incompleto ou equivalente",181121.84049894,6442317.71420692,2.8114
2022,4,"Mato Grosso","Fundamental incompleto ou equivalente",1074854.31443467,3395558.37995502,31.6547
2022,4,"Mato Grosso","Médio completo ou equivalente",801746.91225575,3395558.37995502,23.6116
2022,4,"Mato Grosso","Superior completo",434155.27269569,3395558.37995502,12.786
2022,4,"Mato Grosso","Médio incompleto ou equivalente",334766.82645714,3395558.37995502,9.859
2022,4,"Mato Grosso","Sem instrução e menos de 1 ano de estudo",325337.24016435,3395558.37995502,9.5813
2022,4,"Mato Grosso","Fundamental completo ou equivalente",265946.21726285,3395558.37995502,7.8322
2022,4,"Mato Grosso","Superior incompleto ou equivalente",158751.59668457,3395558.37995502,4.6753
2022,4,"Mato Grosso do Sul","Fundamental incompleto ou equivalente",872851.06697474,2563936.35349111,34.0434
2022,4,"Mato Grosso do Sul","Médio completo ou equivalente",580306.50063088,2563936.35349111,22.6334
2022,4,"Mato Grosso do Sul","Superior completo",412226.24214922,2563936.35349111,16.0779
2022,4,"Mato Grosso do Sul","Médio incompleto ou equivalente",187272.92943887,2563936.35349111,7.3041
2022,4,"Mato Grosso do Sul","Fundamental completo ou equivalente",185285.74837327,2563936.35349111,7.2266
2022,4,"Mato Grosso do Sul","Sem instrução e menos de 1 ano de estudo",182275.42861925,2563936.35349111,7.1092
2022,4,"Mato Grosso do Sul","Superior incompleto ou equivalente",143718.43730488,2563936.35349111,5.6054
2022,4,"Minas Gerais","Fundamental incompleto ou equivalente",7189218.9309175,19821788.9376505,36.2693
2022,4,"Minas Gerais","Médio completo ou equivalente",5059754.4216509,19821788.9376505,25.5262
2022,4,"Minas Gerais","Superior completo",2520081.83464617,19821788.9376505,12.7137
2022,4,"Minas Gerais","Fundamental completo ou equivalente",1491150.83758175,19821788.9376505,7.5228
2022,4,"Minas Gerais","Médio incompleto ou equivalente",1429473.55404738,19821788.9376505,7.2116
2022,4,"Minas Gerais","Sem instrução e menos de 1 ano de estudo",1300487.20378891,19821788.9376505,6.5609
2022,4,"Minas Gerais","Superior incompleto ou equivalente",831622.15501787,19821788.9376505,4.1955
2022,4,"Pará","Fundamental incompleto ou equivalente",3151321.84640471,7894295.16566818,39.919
2022,4,"Pará","Médio completo ou equivalente",1827389.45865877,7894295.16566818,23.1482
2022,4,"Pará","Superior completo",707525.42133259,7894295.16566818,8.9625
2022,4,"Pará","Sem instrução e menos de 1 ano de estudo",678847.70031926,7894295.16566818,8.5992
2022,4,"Pará","Médio incompleto ou equivalente",660869.80335867,7894295.16566818,8.3715
2022,4,"Pará","Fundamental completo ou equivalente",589411.17124181,7894295.16566818,7.4663
2022,4,"Pará","Superior incompleto ou equivalente",278929.76435237,7894295.16566818,3.5333
2022,4,"Paraíba","Fundamental incompleto ou equivalente",1487868.94631251,3803032.54687517,39.1232
2022,4,"Paraíba","Médio completo ou equivalente",837836.83750309,3803032.54687517,22.0308
2022,4,"Paraíba","Sem instrução e menos de 1 ano de estudo",472334.0614268,3803032.54687517,12.4199
2022,4,"Paraíba","Superior completo",360805.59173346,3803032.54687517,9.4873
2022,4,"Paraíba","Médio incompleto ou equivalente",284156.71225109,3803032.54687517,7.4718
2022,4,"Paraíba","Fundamental completo ou equivalente",228870.09230855,3803032.54687517,6.0181
2022,4,"Paraíba","Superior incompleto ou equivalente",131160.30533967,3803032.54687517,3.4488
2022,4,"Paraná","Fundamental incompleto ou equivalente",3511947.85882496,10937481.4324819,32.1093
2022,4,"Paraná","Médio completo ou equivalente",2731069.16380678,10937481.4324819,24.9698
2022,4,"Paraná","Superior completo",1632451.8861715,10937481.4324819,14.9253
2022,4,"Paraná","Fundamental completo ou equivalente",934351.61665687,10937481.4324819,8.5427
2022,4,"Paraná","Sem instrução e menos de 1 ano de estudo",833288.30925279,10937481.4324819,7.6186
2022,4,"Paraná","Médio incompleto ou equivalente",782881.39823556,10937481.4324819,7.1578
2022,4,"Paraná","Superior incompleto ou equivalente",511491.19953343,10937481.4324819,4.6765
2022,4,"Pernambuco","Fundamental incompleto ou equivalente",3178704.70022301,8812999.70112413,36.0684
2022,4,"Pernambuco","Médio completo ou equivalente",2305563.33337154,8812999.70112413,26.1609
2022,4,"Pernambuco","Sem instrução e menos de 1 ano de estudo",936123.50236292,8812999.70112413,10.6221
2022,4,"Pernambuco","Superior completo",917329.93446924,8812999.70112413,10.4088
2022,4,"Pernambuco","Médio incompleto ou equivalente",609655.34423686,8812999.70112413,6.9177
2022,4,"Pernambuco","Fundamental completo ou equivalente",557310.05635514,8812999.70112413,6.3237
2022,4,"Pernambuco","Superior incompleto ou equivalente",308312.83010542,8812999.70112413,3.4984
2022,4,"Piauí","Fundamental incompleto ou equivalente",1207926.00200648,3140849.62837115,38.4586
2022,4,"Piauí","Médio completo ou equivalente",652693.83558495,3140849.62837115,20.7808
2022,4,"Piauí","Sem instrução e menos de 1 ano de estudo",387973.70596154,3140849.62837115,12.3525
2022,4,"Piauí","Superior completo",376387.57753427,3140849.62837115,11.9836
2022,4,"Piauí","Médio incompleto ou equivalente",219552.73032805,3140849.62837115,6.9902
2022,4,"Piauí","Fundamental completo ou equivalente",182620.42097165,3140849.62837115,5.8144
2022,4,"Piauí","Superior incompleto ou equivalente",113695.35598421,3140849.62837115,3.6199
2022,4,"Rio de Janeiro","Médio completo ou equivalente",4862690.24882706,16311678.9942863,29.8111
2022,4,"Rio de Janeiro","Fundamental incompleto ou equivalente",4172285.36682702,16311678.9942863,25.5785
2022,4,"Rio de Janeiro","Superior completo",3038041.14926037,16311678.9942863,18.6249
2022,4,"Rio de Janeiro","Fundamental completo ou equivalente",1231190.24693968,16311678.9942863,7.5479
2022,4,"Rio de Janeiro","Médio incompleto ou equivalente",1095659.58592889,16311678.9942863,6.717
2022,4,"Rio de Janeiro","Superior incompleto ou equivalente",964023.72571678,16311678.9942863,5.91
2022,4,"Rio de Janeiro","Sem instrução e menos de 1 ano de estudo",947788.67078652,16311678.9942863,5.8105
2022,4,"Rio Grande do Norte","Fundamental incompleto ou equivalente",1158737.10131355,3205363.41942795,36.1499
2022,4,"Rio Grande do Norte","Médio completo ou equivalente",758454.81623256,3205363.41942795,23.6621
2022,4,"Rio Grande do Norte","Superior completo",367416.52047024,3205363.41942795,11.4626
2022,4,"Rio Grande do Norte","Sem instrução e menos de 1 ano de estudo",330654.26893441,3205363.41942795,10.3157
2022,4,"Rio Grande do Norte","Médio incompleto ou equivalente",241442.50539556,3205363.41942795,7.5325
2022,4,"Rio Grande do Norte","Fundamental completo ou equivalente",211151.98659763,3205363.41942795,6.5875
2022,4,"Rio Grande do Norte","Superior incompleto ou equivalente",137506.220484,3205363.41942795,4.2899
2022,4,"Rio Grande do Sul","Fundamental incompleto ou equivalente",3657084.41045576,10579350.4391294,34.5681
2022,4,"Rio Grande do Sul","Médio completo ou equivalente",2456650.77108724,10579350.4391294,23.2212
2022,4,"Rio Grande do Sul","Superior completo",1544061.44861738,10579350.4391294,14.595
2022,4,"Rio Grande do Sul","Fundamental completo ou equivalente",948279.59303176,10579350.4391294,8.9635
2022,4,"Rio Grande do Sul","Médio incompleto ou equivalente",760190.14590157,10579350.4391294,7.1856
2022,4,"Rio Grande do Sul","Superior incompleto ou equivalente",635660.30064523,10579350.4391294,6.0085
2022,4,"Rio Grande do Sul","Sem instrução e menos de 1 ano de estudo",577423.76939045,10579350.4391294,5.458
2022,4,"Rondônia","Fundamental incompleto ou equivalente",591005.67505657,1605996.61730726,36.7999
2022,4,"Rondônia","Médio completo ou equivalente",368177.64906069,1605996.61730726,22.9252
2022,4,"Rondônia","Superior completo",182126.2562443,1605996.61730726,11.3404
2022,4,"Rondônia","Sem instrução e menos de 1 ano de estudo",146854.90783182,1605996.61730726,9.1442
2022,4,"Rondônia","Médio incompleto ou equivalente",145883.4037631,1605996.61730726,9.0837
2022,4,"Rondônia","Fundamental completo ou equivalente",107905.86518485,1605996.61730726,6.7189
2022,4,"Rondônia","Superior incompleto ou equivalente",64042.86016593,1605996.61730726,3.9877
2022,4,"Roraima","Médio completo ou equivalente",163357.94789951,541195.0855414,30.1847
2022,4,"Roraima","Fundamental incompleto ou equivalente",142715.78347743,541195.0855414,26.3705
2022,4,"Roraima","Superior completo",69604.33915343,541195.0855414,12.8612
2022,4,"Roraima","Sem instrução e menos de 1 ano de estudo",50994.31507083,541195.0855414,9.4225
2022,4,"Roraima","Médio incompleto ou equivalente",45402.42689799,541195.0855414,8.3893
2022,4,"Roraima","Fundamental completo ou equivalente",42200.58858755,541195.0855414,7.7977
2022,4,"Roraima","Superior incompleto ou equivalente",26919.68445466,541195.0855414,4.9741
2022,4,"Santa Catarina","Fundamental incompleto ou equivalente",2323448.14435532,7305428.75294161,31.8044
2022,4,"Santa Catarina","Médio completo ou equivalente",1837650.47460204,7305428.75294161,25.1546
2022,4,"Santa Catarina","Superior completo",1107683.04910995,7305428.75294161,15.1625
2022,4,"Santa Catarina","Fundamental completo ou equivalente",710269.03561904,7305428.75294161,9.7225
2022,4,"Santa Catarina","Médio incompleto ou equivalente",504089.39245804,7305428.75294161,6.9002
2022,4,"Santa Catarina","Sem instrução e menos de 1 ano de estudo",460687.54013085,7305428.75294161,6.3061
2022,4,"Santa Catarina","Superior incompleto ou equivalente",361601.11666637,7305428.75294161,4.9498
2022,4,"São Paulo","Médio completo ou equivalente",12920584.0213103,43092952.0444359,29.9831
2022,4,"São Paulo","Fundamental incompleto ou equivalente",11555335.5446652,43092952.0444359,26.8149
2022,4,"São Paulo","Superior completo",8099564.08562789,43092952.0444359,18.7956
2022,4,"São Paulo","Fundamental completo ou equivalente",3190862.62052663,43092952.0444359,7.4046
2022,4,"São Paulo","Médio incompleto ou equivalente",2851274.33164196,43092952.0444359,6.6166
2022,4,"São Paulo","Sem instrução e menos de 1 ano de estudo",2432616.38368109,43092952.0444359,5.645
2022,4,"São Paulo","Superior incompleto ou equivalente",2042715.05698294,43092952.0444359,4.7403
2022,4,"Sergipe","Fundamental incompleto ou equivalente",843199.75110126,2112165.99248839,39.9211
2022,4,"Sergipe","Médio completo ou equivalente",464443.12690375,2112165.99248839,21.989
2022,4,"Sergipe","Sem instrução e menos de 1 ano de estudo",221787.035187,2112165.99248839,10.5005
2022,4,"Sergipe","Superior completo",201899.39984129,2112165.99248839,9.5589
2022,4,"Sergipe","Médio incompleto ou equivalente",154921.53882886,2112165.99248839,7.3347
2022,4,"Sergipe","Fundamental completo ou equivalente",135798.60622423,2112165.99248839,6.4294
2022,4,"Sergipe","Superior incompleto ou equivalente",90116.534402,2112165.99248839,4.2665
2022,4,"Tocantins","Fundamental incompleto ou equivalente",475559.97270541,1429072.19973454,33.2775
2022,4,"Tocantins","Médio completo ou equivalente",356045.53147585,1429072.19973454,24.9145
2022,4,"Tocantins","Superior completo",184848.15598504,1429072.19973454,12.9348
2022,4,"Tocantins","Sem instrução e menos de 1 ano de estudo",142510.26938682,1429072.19973454,9.9722
2022,4,"Tocantins","Médio incompleto ou equivalente",114957.68678107,1429072.19973454,8.0442
2022,4,"Tocantins","Fundamental completo ou equivalente",85089.62214615,1429072.19973454,5.9542
2022,4,"Tocantins","Superior incompleto ou equivalente",70060.9612542,1429072.19973454,4.9025
2023,4,"Acre","Fundamental incompleto ou equivalente",269735.74570789,789413.95277421,34.1691
2023,4,"Acre","Médio completo ou equivalente",178713.09912423,789413.95277421,22.6387
2023,4,"Acre","Sem instrução e menos de 1 ano de estudo",101876.32255156,789413.95277421,12.9053
2023,4,"Acre","Superior completo",86487.55011361,789413.95277421,10.9559
2023,4,"Acre","Médio incompleto ou equivalente",62664.87584011,789413.95277421,7.9382
2023,4,"Acre","Fundamental completo ou equivalente",60409.37993783,789413.95277421,7.6524
2023,4,"Acre","Superior incompleto ou equivalente",29526.97949898,789413.95277421,3.7404
2023,4,"Alagoas","Fundamental incompleto ou equivalente",1064587.5278718,2955684.87129421,36.0183
2023,4,"Alagoas","Médio completo ou equivalente",701679.60842894,2955684.87129421,23.74
2023,4,"Alagoas","Sem instrução e menos de 1 ano de estudo",375505.36692481,2955684.87129421,12.7045
2023,4,"Alagoas","Superior completo",279981.32820023,2955684.87129421,9.4726
2023,4,"Alagoas","Médio incompleto ou equivalente",225654.70161927,2955684.87129421,7.6346
2023,4,"Alagoas","Fundamental completo ou equivalente",193935.17242446,2955684.87129421,6.5614
2023,4,"Alagoas","Superior incompleto ou equivalente",114341.1658247,2955684.87129421,3.8685
2023,4,"Amapá","Fundamental incompleto ou equivalente",204357.73762679,737728.84323669,27.7009
2023,4,"Amapá","Médio completo ou equivalente",200978.01855254,737728.84323669,27.2428
2023,4,"Amapá","Superior completo",118699.33797625,737728.84323669,16.0898
2023,4,"Amapá","Sem instrução e menos de 1 ano de estudo",79779.53816812,737728.84323669,10.8142
2023,4,"Amapá","Médio incompleto ou equivalente",52843.06376254,737728.84323669,7.1629
2023,4,"Amapá","Fundamental completo ou equivalente",43911.46696477,737728.84323669,5.9523
2023,4,"Amapá","Superior incompleto ou equivalente",37159.68018568,737728.84323669,5.037
2023,4,"Amazonas","Fundamental incompleto ou equivalente",1204066.53748055,3769410.96017101,31.9431
2023,4,"Amazonas","Médio completo ou equivalente",1150614.03869583,3769410.96017101,30.525
2023,4,"Amazonas","Superior completo",445305.34359655,3769410.96017101,11.8137
2023,4,"Amazonas","Sem instrução e menos de 1 ano de estudo",312959.49256238,3769410.96017101,8.3026
2023,4,"Amazonas","Médio incompleto ou equivalente",274970.41633353,3769410.96017101,7.2948
2023,4,"Amazonas","Fundamental completo ou equivalente",225949.15461268,3769410.96017101,5.9943
2023,4,"Amazonas","Superior incompleto ou equivalente",155545.97688949,3769410.96017101,4.1265
2023,4,"Bahia","Fundamental incompleto ou equivalente",4971446.02512444,13908221.0576733,35.7447
2023,4,"Bahia","Médio completo ou equivalente",3752681.0598021,13908221.0576733,26.9817
2023,4,"Bahia","Sem instrução e menos de 1 ano de estudo",1649542.36269997,13908221.0576733,11.8602
2023,4,"Bahia","Superior completo",1223351.35264746,13908221.0576733,8.7959
2023,4,"Bahia","Médio incompleto ou equivalente",1031167.54730636,13908221.0576733,7.4141
2023,4,"Bahia","Fundamental completo ou equivalente",849062.096887,13908221.0576733,6.1047
2023,4,"Bahia","Superior incompleto ou equivalente",430970.61320596,13908221.0576733,3.0987
2023,4,"Ceará","Fundamental incompleto ou equivalente",2874431.72801013,8625283.53800992,33.3256
2023,4,"Ceará","Médio completo ou equivalente",2235812.50605876,8625283.53800992,25.9216
2023,4,"Ceará","Sem instrução e menos de 1 ano de estudo",1046338.85226629,8625283.53800992,12.1311
2023,4,"Ceará","Superior completo",850308.9671231,8625283.53800992,9.8583
2023,4,"Ceará","Médio incompleto ou equivalente",663130.33082711,8625283.53800992,7.6882
2023,4,"Ceará","Fundamental completo ou equivalente",622478.24601946,8625283.53800992,7.2169
2023,4,"Ceará","Superior incompleto ou equivalente",332782.90770507,8625283.53800992,3.8582
2023,4,"Distrito Federal","Superior completo",810432.15903096,2806661.41858208,28.8753
2023,4,"Distrito Federal","Médio completo ou equivalente",714368.88725778,2806661.41858208,25.4526
2023,4,"Distrito Federal","Fundamental incompleto ou equivalente",621096.84051305,2806661.41858208,22.1294
2023,4,"Distrito Federal","Superior incompleto ou equivalente",188409.79323817,2806661.41858208,6.713
2023,4,"Distrito Federal","Médio incompleto ou equivalente",161980.79544643,2806661.41858208,5.7713
2023,4,"Distrito Federal","Sem instrução e menos de 1 ano de estudo",156675.64928343,2806661.41858208,5.5823
2023,4,"Distrito Federal","Fundamental completo ou equivalente",153697.29381226,2806661.41858208,5.4762
2023,4,"Espírito Santo","Fundamental incompleto ou equivalente",1247786.13849302,3817241.45487826,32.6882
2023,4,"Espírito Santo","Médio completo ou equivalente",1024624.83321683,3817241.45487826,26.842
2023,4,"Espírito Santo","Superior completo",552362.58654469,3817241.45487826,14.4702
2023,4,"Espírito Santo","Fundamental completo ou equivalente",282680.25188339,3817241.45487826,7.4054
2023,4,"Espírito Santo","Sem instrução e menos de 1 ano de estudo",276073.99448888,3817241.45487826,7.2323
2023,4,"Espírito Santo","Médio incompleto ou equivalente",263848.60897209,3817241.45487826,6.912
2023,4,"Espírito Santo","Superior incompleto ou equivalente",169865.04127936,3817241.45487826,4.4499
2023,4,"Goiás","Fundamental incompleto ou equivalente",2167624.5551158,6870308.58590394,31.5506
2023,4,"Goiás","Médio completo ou equivalente",1812618.58230256,6870308.58590394,26.3834
2023,4,"Goiás","Superior completo",1010608.74590757,6870308.58590394,14.7098
2023,4,"Goiás","Médio incompleto ou equivalente",593982.44918628,6870308.58590394,8.6456
2023,4,"Goiás","Sem instrução e menos de 1 ano de estudo",466611.19104431,6870308.58590394,6.7917
2023,4,"Goiás","Fundamental completo ou equivalente",459737.19381098,6870308.58590394,6.6917
2023,4,"Goiás","Superior incompleto ou equivalente",359125.86853644,6870308.58590394,5.2272
2023,4,"Maranhão","Fundamental incompleto ou equivalente",2298147.79567379,6441745.09754302,35.6759
2023,4,"Maranhão","Médio completo ou equivalente",1620061.25503583,6441745.09754302,25.1494
2023,4,"Maranhão","Sem instrução e menos de 1 ano de estudo",776874.6896423,6441745.09754302,12.06
2023,4,"Maranhão","Superior completo",514727.27417678,6441745.09754302,7.9905
2023,4,"Maranhão","Fundamental completo ou equivalente",508864.35838986,6441745.09754302,7.8995
2023,4,"Maranhão","Médio incompleto ou equivalente",498505.3969058,6441745.09754302,7.7387
2023,4,"Maranhão","Superior incompleto ou equivalente",224564.32771866,6441745.09754302,3.4861
2023,4,"Mato Grosso","Fundamental incompleto ou equivalente",1085184.86135345,3444875.68857268,31.5014
2023,4,"Mato Grosso","Médio completo ou equivalente",859402.36494266,3444875.68857268,24.9473
2023,4,"Mato Grosso","Superior completo",480286.45138918,3444875.68857268,13.9421
2023,4,"Mato Grosso","Médio incompleto ou equivalente",315698.8712471,3444875.68857268,9.1643
2023,4,"Mato Grosso","Sem instrução e menos de 1 ano de estudo",276473.94809145,3444875.68857268,8.0257
2023,4,"Mato Grosso","Fundamental completo ou equivalente",249739.11061764,3444875.68857268,7.2496
2023,4,"Mato Grosso","Superior incompleto ou equivalente",178090.0809312,3444875.68857268,5.1697
2023,4,"Mato Grosso do Sul","Fundamental incompleto ou equivalente",865765.94064925,2614215.75262105,33.1176
2023,4,"Mato Grosso do Sul","Médio completo ou equivalente",608954.75457922,2614215.75262105,23.294
2023,4,"Mato Grosso do Sul","Superior completo",432580.51646183,2614215.75262105,16.5472
2023,4,"Mato Grosso do Sul","Sem instrução e menos de 1 ano de estudo",188225.21699724,2614215.75262105,7.2001
2023,4,"Mato Grosso do Sul","Médio incompleto ou equivalente",185886.34321469,2614215.75262105,7.1106
2023,4,"Mato Grosso do Sul","Fundamental completo ou equivalente",182997.88430294,2614215.75262105,7.0001
2023,4,"Mato Grosso do Sul","Superior incompleto ou equivalente",149805.09641588,2614215.75262105,5.7304
2023,4,"Minas Gerais","Fundamental incompleto ou equivalente",6929300.70488345,19946444.2846364,34.7395
2023,4,"Minas Gerais","Médio completo ou equivalente",5224491.62519509,19946444.2846364,26.1926
2023,4,"Minas Gerais","Superior completo",2688657.55542099,19946444.2846364,13.4794
2023,4,"Minas Gerais","Fundamental completo ou equivalente",1631869.30934939,19946444.2846364,8.1813
2023,4,"Minas Gerais","Médio incompleto ou equivalente",1375779.11084069,19946444.2846364,6.8974
2023,4,"Minas Gerais","Sem instrução e menos de 1 ano de estudo",1259471.4695874,19946444.2846364,6.3143
2023,4,"Minas Gerais","Superior incompleto ou equivalente",836874.50935936,19946444.2846364,4.1956
2023,4,"Pará","Fundamental incompleto ou equivalente",3009333.32123041,7917698.18564158,38.0077
2023,4,"Pará","Médio completo ou equivalente",1933220.36398265,7917698.18564158,24.4164
2023,4,"Pará","Superior completo",732606.14340702,7917698.18564158,9.2528
2023,4,"Pará","Sem instrução e menos de 1 ano de estudo",712458.36794333,7917698.18564158,8.9983
2023,4,"Pará","Médio incompleto ou equivalente",632281.90146452,7917698.18564158,7.9857
2023,4,"Pará","Fundamental completo ou equivalente",570053.86238111,7917698.18564158,7.1997
2023,4,"Pará","Superior incompleto ou equivalente",327744.22523254,7917698.18564158,4.1394
2023,4,"Paraíba","Fundamental incompleto ou equivalente",1459356.62617169,3836025.48124795,38.0435
2023,4,"Paraíba","Médio completo ou equivalente",837029.03614783,3836025.48124795,21.8202
2023,4,"Paraíba","Sem instrução e menos de 1 ano de estudo",469183.21070231,3836025.48124795,12.231
2023,4,"Paraíba","Superior completo",399385.61735838,3836025.48124795,10.4114
2023,4,"Paraíba","Médio incompleto ou equivalente",265370.20885306,3836025.48124795,6.9178
2023,4,"Paraíba","Fundamental completo ou equivalente",249125.68018116,3836025.48124795,6.4944
2023,4,"Paraíba","Superior incompleto ou equivalente",156575.10183352,3836025.48124795,4.0817
2023,4,"Paraná","Fundamental incompleto ou equivalente",3557197.06234252,11075374.7934179,32.1181
2023,4,"Paraná","Médio completo ou equivalente",2808908.15668837,11075374.7934179,25.3617
2023,4,"Paraná","Superior completo",1739314.35524934,11075374.7934179,15.7043
2023,4,"Paraná","Fundamental completo ou equivalente",895643.72377884,11075374.7934179,8.0868
2023,4,"Paraná","Sem instrução e menos de 1 ano de estudo",814780.2394333,11075374.7934179,7.3567
2023,4,"Paraná","Médio incompleto ou equivalente",754829.69043006,11075374.7934179,6.8154
2023,4,"Paraná","Superior incompleto ou equivalente",504701.56549551,11075374.7934179,4.557
2023,4,"Pernambuco","Fundamental incompleto ou equivalente",3107435.72527378,8858780.03818993,35.0775
2023,4,"Pernambuco","Médio completo ou equivalente",2421015.15219841,8858780.03818993,27.329
2023,4,"Pernambuco","Sem instrução e menos de 1 ano de estudo",958773.76077711,8858780.03818993,10.8229
2023,4,"Pernambuco","Superior completo",901620.80519352,8858780.03818993,10.1777
2023,4,"Pernambuco","Fundamental completo ou equivalente",577455.32113894,8858780.03818993,6.5185
2023,4,"Pernambuco","Médio incompleto ou equivalente",574314.75541596,8858780.03818993,6.483
2023,4,"Pernambuco","Superior incompleto ou equivalente",318164.51819221,8858780.03818993,3.5915
2023,4,"Piauí","Fundamental incompleto ou equivalente",1177810.39012656,3151244.8372441,37.376
2023,4,"Piauí","Médio completo ou equivalente",679909.69498591,3151244.8372441,21.5759
2023,4,"Piauí","Sem instrução e menos de 1 ano de estudo",377546.48017338,3151244.8372441,11.9809
2023,4,"Piauí","Superior completo",329556.04396159,3151244.8372441,10.458
2023,4,"Piauí","Médio incompleto ou equivalente",239248.23502424,3151244.8372441,7.5922
2023,4,"Piauí","Fundamental completo ou equivalente",218560.16605555,3151244.8372441,6.9357
2023,4,"Piauí","Superior incompleto ou equivalente",128613.82691687,3151244.8372441,4.0814
2023,4,"Rio de Janeiro","Médio completo ou equivalente",4970295.69900093,16330815.9934111,30.4351
2023,4,"Rio de Janeiro","Fundamental incompleto ou equivalente",4245739.96934307,16330815.9934111,25.9983
2023,4,"Rio de Janeiro","Superior completo",3069801.35283162,16330815.9934111,18.7976
2023,4,"Rio de Janeiro","Fundamental completo ou equivalente",1193796.82794287,16330815.9934111,7.3101
2023,4,"Rio de Janeiro","Médio incompleto ou equivalente",1035204.06224379,16330815.9934111,6.339
2023,4,"Rio de Janeiro","Sem instrução e menos de 1 ano de estudo",918895.25838108,16330815.9934111,5.6268
2023,4,"Rio de Janeiro","Superior incompleto ou equivalente",897082.8236677,16330815.9934111,5.4932
2023,4,"Rio Grande do Norte","Fundamental incompleto ou equivalente",1144676.74211634,3200674.82803816,35.7636
2023,4,"Rio Grande do Norte","Médio completo ou equivalente",807401.3629592,3200674.82803816,25.226
2023,4,"Rio Grande do Norte","Superior completo",387243.53947594,3200674.82803816,12.0988
2023,4,"Rio Grande do Norte","Sem instrução e menos de 1 ano de estudo",326341.21642576,3200674.82803816,10.196
2023,4,"Rio Grande do Norte","Médio incompleto ou equivalente",225958.59900413,3200674.82803816,7.0597
2023,4,"Rio Grande do Norte","Fundamental completo ou equivalente",194239.38220283,3200674.82803816,6.0687
2023,4,"Rio Grande do Norte","Superior incompleto ou equivalente",114813.98585396,3200674.82803816,3.5872
2023,4,"Rio Grande do Sul","Fundamental incompleto ou equivalente",3548687.31193248,10576064.8841467,33.5539
2023,4,"Rio Grande do Sul","Médio completo ou equivalente",2532675.32059232,10576064.8841467,23.9472
2023,4,"Rio Grande do Sul","Superior completo",1588804.65283382,10576064.8841467,15.0226
2023,4,"Rio Grande do Sul","Fundamental completo ou equivalente",927521.76891366,10576064.8841467,8.77
2023,4,"Rio Grande do Sul","Médio incompleto ou equivalente",708473.48943289,10576064.8841467,6.6988
2023,4,"Rio Grande do Sul","Superior incompleto ou equivalente",664978.17501365,10576064.8841467,6.2876
2023,4,"Rio Grande do Sul","Sem instrução e menos de 1 ano de estudo",604924.16542788,10576064.8841467,5.7197
2023,4,"Rondônia","Fundamental incompleto ou equivalente",568259.21073959,1625194.81745939,34.9656
2023,4,"Rondônia","Médio completo ou equivalente",408969.53156397,1625194.81745939,25.1643
2023,4,"Rondônia","Superior completo",179327.30778479,1625194.81745939,11.0342
2023,4,"Rondônia","Sem instrução e menos de 1 ano de estudo",153094.7715148,1625194.81745939,9.4201
2023,4,"Rondônia","Médio incompleto ou equivalente",135457.59827586,1625194.81745939,8.3349
2023,4,"Rondônia","Fundamental completo ou equivalente",120352.8797088,1625194.81745939,7.4054
2023,4,"Rondônia","Superior incompleto ou equivalente",59733.51787158,1625194.81745939,3.6755
2023,4,"Roraima","Fundamental incompleto ou equivalente",167215.01288544,564848.10015836,29.6035
2023,4,"Roraima","Médio completo ou equivalente",166789.57602553,564848.10015836,29.5282
2023,4,"Roraima","Superior completo",75724.70750204,564848.10015836,13.4062
2023,4,"Roraima","Sem instrução e menos de 1 ano de estudo",45866.94422114,564848.10015836,8.1202
2023,4,"Roraima","Médio incompleto ou equivalente",45455.57482681,564848.10015836,8.0474
2023,4,"Roraima","Fundamental completo ou equivalente",32813.24961194,564848.10015836,5.8092
2023,4,"Roraima","Superior incompleto ou equivalente",30983.03508546,564848.10015836,5.4852
2023,4,"Santa Catarina","Fundamental incompleto ou equivalente",2256206.11157378,7439624.05454787,30.3269
2023,4,"Santa Catarina","Médio completo ou equivalente",1949867.1840197,7439624.05454787,26.2092
2023,4,"Santa Catarina","Superior completo",1197623.53969797,7439624.05454787,16.0979
2023,4,"Santa Catarina","Fundamental completo ou equivalente",743913.71319404,7439624.05454787,9.9993
