"Ano","Trimestre","periodo","ocupacao_codigo","ocupacao_nome","ocupacao_nivel_superior","peso_total_ocupados_ocupacao","registros_total_ocupados_ocupacao","peso_universo_superior_completo_classificado_ocupacao","registros_universo_superior_completo_classificado_ocupacao","peso_sobreeducados","registros_sobreeducados","percentual_sobreeducados_no_total_ocupados_ocupacao","percentual_sobreeducados_entre_superior_completo_classificado_ocupacao","peso_sobreeducados_total_periodo","participacao_da_ocupacao_no_total_sobreeducados_periodo"
2019,4,"2019-T4","6114","Agricultores e trabalhadores qualificados de cultivos mistos",0,26990.33400753,125,0,0,0,0,0,NA,7064669.34677607,0
2019,4,"2019-T4","7121","Telhadores",0,23523.60656459,43,0,0,0,0,0,NA,7064669.34677607,0
2019,4,"2019-T4","7124","Instaladores de material isolante térmico e acústico",0,10936.00863712,28,0,0,0,0,0,NA,7064669.34677607,0
2019,4,"2019-T4","7133","Limpadores de fachadas",0,4168.34740491,7,0,0,0,0,0,NA,7064669.34677607,0
2019,4,"2019-T4","7211","Moldadores de metal e macheiros",0,19487.18569457,36,0,0,0,0,0,NA,7064669.34677607,0
2019,4,"2019-T4","7315","Cortadores, polidores, jateadores e gravadores de vidros e afins",0,8785.92859863,14,0,0,0,0,0,NA,7064669.34677607,0
2019,4,"2019-T4","7316","Redatores de cartazes, pintores decorativos e gravadores",0,9011.07305131,23,0,0,0,0,0,NA,7064669.34677607,0
2019,4,"2019-T4","7323","Encadernadores e afins",0,21652.81332246,22,0,0,0,0,0,NA,7064669.34677607,0
2019,4,"2019-T4","7516","Trabalhadores qualificados da preparação do fumo e seus produtos",0,9826.85600308,29,0,0,0,0,0,NA,7064669.34677607,0
2019,4,"2019-T4","7521","Trabalhadores de tratamento e preparação da madeira",0,1030.80545283,6,0,0,0,0,0,NA,7064669.34677607,0
2019,4,"2019-T4","7535","Trabalhadores qualificados do tratamento de couros e peles",0,9805.05934523,25,0,0,0,0,0,NA,7064669.34677607,0
2019,4,"2019-T4","7542","Dinamitadores e detonadores",0,2866.93023325,6,0,0,0,0,0,NA,7064669.34677607,0
2019,4,"2019-T4","8111","Mineiros e operadores de máquinas e de instalações em minas e pedreiras",0,7602.34207812,17,0,0,0,0,0,NA,7064669.34677607,0
2019,4,"2019-T4","8114","Operadores de máquinas para fabricar cimento, pedras e outros produtos minerais",0,25476.10414641,47,0,0,0,0,0,NA,7064669.34677607,0
2019,4,"2019-T4","8132","Operadores de máquinas para fabricar produtos fotográficos",0,2257.96523588,5,0,0,0,0,0,NA,7064669.34677607,0
2019,4,"2019-T4","8155","Operadores de máquinas de processamento de couros e peles",0,2369.42408819,6,0,0,0,0,0,NA,7064669.34677607,0
2019,4,"2019-T4","8159","Operadores de máquinas para fabricar produtos têxteis e artigos de couro e pele não classificados anteriormente",0,9474.52712685,13,0,0,0,0,0,NA,7064669.34677607,0
2019,4,"2019-T4","8181","Operadores de instalações de vidraria e cerâmica",0,46447.80381864,102,0,0,0,0,0,NA,7064669.34677607,0
2019,4,"2019-T4","9123","Limpadores de janelas",0,746.77036835,2,0,0,0,0,0,NA,7064669.34677607,0
2019,4,"2019-T4","9332","Condutores de veículos e máquinas de tração animal",0,15750.23928094,44,0,0,0,0,0,NA,7064669.34677607,0
2019,4,"2019-T4","9613","Varredores e afins",0,3002.2291382,6,0,0,0,0,0,NA,7064669.34677607,0
2019,4,"2019-T4","9622","Pessoas que realizam várias tarefas",0,8344.34752505,21,0,0,0,0,0,NA,7064669.34677607,0
2019,4,"2019-T4","9624","Carregadores de água e coletores de lenha",0,3983.79783521,11,0,0,0,0,0,NA,7064669.34677607,0
2020,4,"2020-T4","4110","Escriturários gerais",0,3840105.81789281,5326,1466593.26399692,2060,1466593.26399692,2060,38.1915,100,7865845.30373532,18.6451
2020,4,"2020-T4","5221","Comerciantes de lojas",0,2689818.28732036,4503,474015.21919601,712,474015.21919601,712,17.6226,100,7865845.30373532,6.0262
2020,4,"2020-T4","5223","Balconistas e vendedores de lojas",0,3059547.90646268,4240,369097.74971574,504,369097.74971574,504,12.0638,100,7865845.30373532,4.6924
2020,4,"2020-T4","3411","Profissionais de nível médio do direito e serviços legais e afins",0,383656.65661281,538,209540.62597111,317,209540.62597111,317,54.6167,100,7865845.30373532,2.6639
2020,4,"2020-T4","5243","Vendedores a domicilio",0,1399040.38529883,2246,202989.55072959,285,202989.55072959,285,14.5092,100,7865845.30373532,2.5806
2020,4,"2020-T4","3341","Supervisores de secretaria",0,384853.00747141,403,201884.77573052,181,201884.77573052,181,52.4576,100,7865845.30373532,2.5666
2020,4,"2020-T4","3221","Profissionais de nível médio de enfermagem",0,991898.82904599,1453,183642.7000167,272,183642.7000167,272,18.5143,100,7865845.30373532,2.3347
2020,4,"2020-T4","0412","Graduados e praças da polícia militar",0,369565.45787232,566,166565.70171384,246,166565.70171384,246,45.0707,100,7865845.30373532,2.1176
2020,4,"2020-T4","4120","Secretários (geral)",0,421978.27796451,690,153369.53537818,258,153369.53537818,258,36.3454,100,7865845.30373532,1.9498
2020,4,"2020-T4","8322","Condutores de automóveis, taxis e caminhonetes",0,1690326.09862571,2307,151136.53681362,212,151136.53681362,212,8.9413,100,7865845.30373532,1.9214
2020,4,"2020-T4","3334","Agentes imobiliários",0,275776.933098,357,147737.40557043,151,147737.40557043,151,53.5713,100,7865845.30373532,1.8782
2020,4,"2020-T4","3322","Representantes comerciais",0,366184.50568816,497,122264.23317228,141,122264.23317228,141,33.3887,100,7865845.30373532,1.5544
2020,4,"2020-T4","4226","Recepcionistas em geral",0,774342.0120231,1140,114075.56236824,179,114075.56236824,179,14.7319,100,7865845.30373532,1.4503
2020,4,"2020-T4","5142","Especialistas em tratamento de beleza e afins",0,939812.07071286,1312,97490.02383754,133,97490.02383754,133,10.3734,100,7865845.30373532,1.2394
2020,4,"2020-T4","5230","Caixas e expedidores de bilhetes",0,897137.12180282,1230,96284.92432137,128,96284.92432137,128,10.7325,100,7865845.30373532,1.2241
2020,4,"2020-T4","5222","Supervisores de lojas",0,236968.48790602,261,93207.75689194,78,93207.75689194,78,39.3334,100,7865845.30373532,1.185
2020,4,"2020-T4","3253","Trabalhadores comunitários da saúde",0,451511.06124936,876,92239.19884509,171,92239.19884509,171,20.429,100,7865845.30373532,1.1727
2020,4,"2020-T4","5312","Ajudantes de professores",0,245553.49130781,326,85036.67788658,107,85036.67788658,107,34.6306,100,7865845.30373532,1.0811
2020,4,"2020-T4","5120","Cozinheiros",0,1186374.78434509,1957,83072.78218341,148,83072.78218341,148,7.0022,100,7865845.30373532,1.0561
2020,4,"2020-T4","6111","Agricultores e trabalhadores qualificados em atividades da agricultura (exclusive hortas, viveiros e jardins)",0,2891336.3745607,7410,80398.10667123,148,80398.10667123,148,2.7807,100,7865845.30373532,1.0221
2020,4,"2020-T4","5414","Guardas de segurança",0,1182530.81326838,1747,78485.76460202,108,78485.76460202,108,6.6371,100,7865845.30373532,0.9978
2020,4,"2020-T4","9112","Trabalhadores de limpeza de interior de edifícios, escritórios, hotéis e outros estabelecimentos",0,2215985.33091957,3495,77729.59588179,122,77729.59588179,122,3.5077,100,7865845.30373532,0.9882
2020,4,"2020-T4","7512","Padeiros, confeiteiros e afins",0,827661.19271912,1187,76726.2672469,117,76726.2672469,117,9.2703,100,7865845.30373532,0.9754
2020,4,"2020-T4","3321","Agentes de seguros",0,142092.04627464,194,69581.1404168,99,69581.1404168,99,48.9691,100,7865845.30373532,0.8846
2020,4,"2020-T4","5141","Cabeleireiros",0,959927.24644298,1397,69061.10292149,97,69061.10292149,97,7.1944,100,7865845.30373532,0.878
2020,4,"2020-T4","3323","Agentes de compras",0,114000.56969027,117,64412.28792849,63,64412.28792849,63,56.5017,100,7865845.30373532,0.8189
2020,4,"2020-T4","5311","Cuidadores de crianças",0,697138.650038,968,62336.70990676,104,62336.70990676,104,8.9418,100,7865845.30373532,0.7925
2020,4,"2020-T4","3313","Contabilistas e guarda livros",0,201359.13095165,259,61535.51783739,83,61535.51783739,83,30.5601,100,7865845.30373532,0.7823
2020,4,"2020-T4","4222","Trabalhadores de centrais de atendimento",0,518334.92026885,492,61040.53074493,70,61040.53074493,70,11.7763,100,7865845.30373532,0.776
2020,4,"2020-T4","5249","Vendedores não classificados anteriormente",0,484767.43191306,842,59903.88247558,111,59903.88247558,111,12.3572,100,7865845.30373532,0.7616
2020,4,"2020-T4","4311","Trabalhadores de contabilidade e cálculo de custos",0,224109.55889895,258,58253.56731294,84,58253.56731294,84,25.9933,100,7865845.30373532,0.7406
2020,4,"2020-T4","4321","Trabalhadores de controle de abastecimento e estoques",0,610849.01731234,833,55369.69992086,67,55369.69992086,67,9.0644,100,7865845.30373532,0.7039
2020,4,"2020-T4","7543","Classificadores e provadores de produtos (exceto de bebidas e alimentos)",0,146736.36783464,169,54845.81345161,50,54845.81345161,50,37.3771,100,7865845.30373532,0.6973
2020,4,"2020-T4","7231","Mecânicos e reparadores de veículos a motor",0,1109782.71152913,1604,52859.21889692,54,52859.21889692,54,4.763,100,7865845.30373532,0.672
2020,4,"2020-T4","4211","Caixas de banco e afins",0,75798.83260953,94,52744.83979024,64,52744.83979024,64,69.5853,100,7865845.30373532,0.6706
2020,4,"2020-T4","5244","Vendedores por telefone",0,194391.28760531,248,52242.14114397,69,52242.14114397,69,26.8747,100,7865845.30373532,0.6642
2020,4,"2020-T4","3513","Técnicos de redes e sistemas de computadores",0,211415.40119587,283,52136.73989805,77,52136.73989805,77,24.6608,100,7865845.30373532,0.6628
2020,4,"2020-T4","3112","Técnicos em engenharia civil",0,131246.70019197,169,51399.06189272,51,51399.06189272,51,39.1622,100,7865845.30373532,0.6534
2020,4,"2020-T4","6121","Criadores de gado e trabalhadores qualificados da criação de gado",0,1379206.07102484,4463,50387.45474026,142,50387.45474026,142,3.6534,100,7865845.30373532,0.6406
2020,4,"2020-T4","5153","Porteiros e zeladores",0,787333.49016435,1047,48165.68590682,58,48165.68590682,58,6.1176,100,7865845.30373532,0.6123
2020,4,"2020-T4","3431","Fotógrafos",0,112884.28466189,134,47423.46453857,48,47423.46453857,48,42.0107,100,7865845.30373532,0.6029
2020,4,"2020-T4","3339","Agentes de serviços comerciais não classificados anteriormente",0,119584.88767855,136,46098.17604556,37,46098.17604556,37,38.5485,100,7865845.30373532,0.5861
2020,4,"2020-T4","3511","Técnicos em operações de tecnologia da informação e das comunicações",0,153536.193745,172,45846.28586087,42,45846.28586087,42,29.8602,100,7865845.30373532,0.5829
2020,4,"2020-T4","7112","Pedreiros",0,2387420.17541365,3702,44411.41656968,53,44411.41656968,53,1.8602,100,7865845.30373532,0.5646
2020,4,"2020-T4","3512","Técnicos em assistência ao usuário de tecnologia da informação e das comunicações",0,146188.21745186,141,44322.23796059,48,44322.23796059,48,30.3186,100,7865845.30373532,0.5635
2020,4,"2020-T4","0210","Graduados e praças das forças armadas",0,265912.62463882,410,43467.38765698,69,43467.38765698,69,16.3465,100,7865845.30373532,0.5526
2020,4,"2020-T4","4312","Trabalhadores de serviços estatísticos, financeiros e de seguros",0,54160.62782098,70,37094.54758906,45,37094.54758906,45,68.4899,100,7865845.30373532,0.4716
2020,4,"2020-T4","7318","Artesãos de tecidos, couros e materiais semelhantes",0,261187.82512158,438,33878.16900547,51,33878.16900547,51,12.9708,100,7865845.30373532,0.4307
2020,4,"2020-T4","9111","Trabalhadores dos serviços domésticos em geral",0,3495580.79066364,5964,33787.88586383,57,33787.88586383,57,0.9666,100,7865845.30373532,0.4296
2020,4,"2020-T4","8332","Condutores de caminhões pesados",0,1606046.73698098,2216,33490.23747456,48,33490.23747456,48,2.0853,100,7865845.30373532,0.4258
2020,4,"2020-T4","3412","Trabalhadores e assistentes sociais de nível médio",0,110829.28039063,177,33156.26981094,57,33156.26981094,57,29.9165,100,7865845.30373532,0.4215
2020,4,"2020-T4","7531","Alfaiates, modistas, chapeleiros e peleteiros",0,570195.50848981,926,33080.35395884,57,33080.35395884,57,5.8016,100,7865845.30373532,0.4206
2020,4,"2020-T4","3114","Técnicos em eletrônica",0,154592.92683425,175,32579.29857016,37,32579.29857016,37,21.0742,100,7865845.30373532,0.4142
2020,4,"2020-T4","0512","Graduados e praças do corpo de bombeiros",0,63713.29394144,100,31999.39210181,52,31999.39210181,52,50.224,100,7865845.30373532,0.4068
2020,4,"2020-T4","9412","Ajudantes de cozinha",0,509291.17792079,682,31948.55497193,31,31948.55497193,31,6.2731,100,7865845.30373532,0.4062
2020,4,"2020-T4","4221","Trabalhadores de agências de viagem",0,55111.07054963,65,31438.43848398,37,31438.43848398,37,57.0456,100,7865845.30373532,0.3997
2020,4,"2020-T4","7233","Mecânicos e reparadores de máquinas agrícolas e industriais",0,465052.79200322,626,31033.86521763,49,31033.86521763,49,6.6732,100,7865845.30373532,0.3945
2020,4,"2020-T4","4225","Trabalhadores dos serviços de informações",0,78578.65239995,131,28886.48134854,36,28886.48134854,36,36.7612,100,7865845.30373532,0.3672
2020,4,"2020-T4","3113","Eletrotécnicos",0,178916.00091452,236,28394.30153249,41,28394.30153249,41,15.8702,100,7865845.30373532,0.361
2020,4,"2020-T4","7411","Eletricistas de obras e afins",0,419873.76772844,545,27764.53188025,32,27764.53188025,32,6.6126,100,7865845.30373532,0.353
2020,4,"2020-T4","3122","Supervisores de indústrias de transformação",0,155369.37147932,189,27735.14926086,33,27735.14926086,33,17.8511,100,7865845.30373532,0.3526
2020,4,"2020-T4","6112","Agricultores e trabalhadores qualificados no cultivo de hortas, viveiros e jardins",0,724639.62886037,1444,26242.22340836,50,26242.22340836,50,3.6214,100,7865845.30373532,0.3336
2020,4,"2020-T4","7422","Instaladores e reparadores em tecnologias da informação e comunicações",0,189635.97937417,259,25561.86474179,34,25561.86474179,34,13.4794,100,7865845.30373532,0.325
2020,4,"2020-T4","3116","Técnicos em química industrial",0,48167.63183354,59,25187.61297198,24,25187.61297198,24,52.2916,100,7865845.30373532,0.3202
2020,4,"2020-T4","7223","Reguladores e operadores de máquinas-ferramentas",0,357168.68065103,340,25096.39897751,22,25096.39897751,22,7.0265,100,7865845.30373532,0.3191
2020,4,"2020-T4","3119","Técnicos em ciências físicas e da engenharia não classificados anteriormente",0,106690.40379967,115,25073.58103372,32,25073.58103372,32,23.5013,100,7865845.30373532,0.3188
2020,4,"2020-T4","5165","Instrutores de autoescola",0,45166.96071924,50,24622.71453125,19,24622.71453125,19,54.5149,100,7865845.30373532,0.313
2020,4,"2020-T4","4227","Entrevistadores de pesquisas de mercado",0,34138.73536097,45,23179.79075908,24,23179.79075908,24,67.8988,100,7865845.30373532,0.2947
2020,4,"2020-T4","5419","Trabalhadores dos serviços de proteção e segurança não classificados anteriormente",0,47834.20630912,69,22662.52915662,29,22662.52915662,29,47.3772,100,7865845.30373532,0.2881
2020,4,"2020-T4","5322","Trabalhadores de cuidados pessoais a domicílios",0,496407.61525307,736,22325.28728694,36,22325.28728694,36,4.4974,100,7865845.30373532,0.2838
2020,4,"2020-T4","3211","Técnicos em aparelhos de diagnóstico e tratamento médico",0,65425.30550443,79,21900.80702906,24,21900.80702906,24,33.4745,100,7865845.30373532,0.2784
2020,4,"2020-T4","7522","Marceneiros e afins",0,332606.19892864,495,21852.48478126,25,21852.48478126,25,6.5701,100,7865845.30373532,0.2778
2020,4,"2020-T4","3342","Secretários jurídicos",0,29432.02185968,29,21326.84083318,20,21326.84083318,20,72.4614,100,7865845.30373532,0.2711
2020,4,"2020-T4","9329","Trabalhadores elementares da indústria de transformação não classificados anteriormente",0,673164.27243133,844,20827.27917658,33,20827.27917658,33,3.0939,100,7865845.30373532,0.2648
2020,4,"2020-T4","8321","Condutores de motocicletas",0,741227.77313013,1051,20798.49464014,35,20798.49464014,35,2.806,100,7865845.30373532,0.2644
2020,4,"2020-T4","3432","Desenhistas e decoradores de interiores",0,47052.21806676,41,20667.61851461,14,20667.61851461,14,43.9249,100,7865845.30373532,0.2628
2020,4,"2020-T4","3353","Agentes de serviços de seguridade social",0,29212.4892423,29,20556.80483594,22,20556.80483594,22,70.3699,100,7865845.30373532,0.2613
2020,4,"2020-T4","9621","Mensageiros, carregadores de bagagens e entregadores de encomendas",0,251946.87212179,326,19468.45521089,11,19468.45521089,11,7.7272,100,7865845.30373532,0.2475
2020,4,"2020-T4","5211","Vendedores de quiosques e postos de mercados",0,495899.47135187,840,19140.85003514,33,19140.85003514,33,3.8598,100,7865845.30373532,0.2433
2020,4,"2020-T4","9334","Repositores de prateleiras",0,565720.3444565,770,18833.36397097,26,18833.36397097,26,3.3291,100,7865845.30373532,0.2394
2020,4,"2020-T4","7412","Mecânicos e ajustadores eletricistas",0,300667.0442642,407,18602.47541964,23,18602.47541964,23,6.1871,100,7865845.30373532,0.2365
2020,4,"2020-T4","5242","Demonstradores de lojas",0,95239.06522328,122,18427.28809989,19,18427.28809989,19,19.3485,100,7865845.30373532,0.2343
2020,4,"2020-T4","3115","Técnicos em engenharia mecânica",0,190080.1536351,189,18413.63920352,28,18413.63920352,28,9.6873,100,7865845.30373532,0.2341
2020,4,"2020-T4","7533","Costureiros, bordadeiros e afins",0,114386.68214987,207,17061.77916888,23,17061.77916888,23,14.9159,100,7865845.30373532,0.2169
2020,4,"2020-T4","3344","Secretários de medicina",0,71354.91253766,92,16818.32788992,21,16818.32788992,21,23.57,100,7865845.30373532,0.2138
2020,4,"2020-T4","8331","Condutores de ônibus e bondes",0,341664.4352948,461,16725.22319505,14,16725.22319505,14,4.8952,100,7865845.30373532,0.2126
2020,4,"2020-T4","3521","Técnicos de radiodifusão e gravação audiovisual",0,52118.30287686,73,16683.44975974,24,16683.44975974,24,32.0107,100,7865845.30373532,0.2121
2020,4,"2020-T4","3118","Desenhistas e projetistas técnicos",0,80054.99420445,74,16330.04954304,15,16330.04954304,15,20.3985,100,7865845.30373532,0.2076
2020,4,"2020-T4","9211","Trabalhadores elementares da agricultura",0,1355637.69277558,3006,16190.02504942,23,16190.02504942,23,1.1943,100,7865845.30373532,0.2058
2020,4,"2020-T4","3123","Supervisores da construção",0,111566.51347907,161,15748.26832778,19,15748.26832778,19,14.1156,100,7865845.30373532,0.2002
2020,4,"2020-T4","5164","Cuidadores de animais",0,106670.48674593,135,14941.81124157,19,14941.81124157,19,14.0074,100,7865845.30373532,0.19
2020,4,"2020-T4","5329","Trabalhadores de cuidados pessoais nos serviços de saúde não classificados anteriormente",0,46606.70383283,75,14569.75097572,19,14569.75097572,19,31.2611,100,7865845.30373532,0.1852
2020,4,"2020-T4","3255","Técnicos e assistentes fisioterapeutas",0,37693.29502533,64,14562.42822709,17,14562.42822709,17,38.634,100,7865845.30373532,0.1851
2020,4,"2020-T4","7321","Trabalhadores da pré-impressão gráfica",0,30904.76003888,26,13566.29453637,5,13566.29453637,5,43.8971,100,7865845.30373532,0.1725
2020,4,"2020-T4","3142","Técnicos agropecuários",0,38345.1244578,73,13419.16484279,24,13419.16484279,24,34.9958,100,7865845.30373532,0.1706
2020,4,"2020-T4","4323","Trabalhadores de serviços de transporte",0,64099.68664559,70,13379.62843006,21,13379.62843006,21,20.8732,100,7865845.30373532,0.1701
2020,4,"2020-T4","4229","Trabalhadores de serviços de informação ao cliente não classificados anteriormente",0,86798.42243001,114,13123.17209227,21,13123.17209227,21,15.1191,100,7865845.30373532,0.1668
