"Ano","Trimestre","periodo","raca_cor","nivel_instrucao","peso","total_ponderado","percentual"
2018,4,"2018-T4","Branca","Superior incompleto ou equivalente",4756739.33480345,81241891.6114767,5.855
2018,4,"2018-T4","Ignorado","Fundamental incompleto ou equivalente",378.82429372,688.90848449,54.9891
2018,4,"2018-T4","Ignorado","Medio completo ou equivalente",220.3921383,688.90848449,31.9915
2018,4,"2018-T4","Ignorado","Sem instrucao e menos de 1 ano de estudo",89.69205247,688.90848449,13.0194
2018,4,"2018-T4","Indigena","Fundamental incompleto ou equivalente",275286.73515321,715059.03488494,38.4985
2018,4,"2018-T4","Indigena","Medio completo ou equivalente",157246.02824733,715059.03488494,21.9906
2018,4,"2018-T4","Indigena","Fundamental completo ou equivalente",70730.01712835,715059.03488494,9.8915
2018,4,"2018-T4","Indigena","Sem instrucao e menos de 1 ano de estudo",70596.83740465,715059.03488494,9.8729
2018,4,"2018-T4","Indigena","Medio incompleto ou equivalente",59477.76628593,715059.03488494,8.3179
2018,4,"2018-T4","Indigena","Superior completo",56499.10222639,715059.03488494,7.9013
2018,4,"2018-T4","Indigena","Superior incompleto ou equivalente",25222.54843908,715059.03488494,3.5273
2018,4,"2018-T4","Parda","Fundamental incompleto ou equivalente",36463846.1958798,90260658.3770518,40.3984
2018,4,"2018-T4","Parda","Medio completo ou equivalente",21303787.4163816,90260658.3770518,23.6025
2018,4,"2018-T4","Parda","Sem instrucao e menos de 1 ano de estudo",8232190.50266167,90260658.3770518,9.1205
2018,4,"2018-T4","Parda","Fundamental completo ou equivalente",7335638.97685073,90260658.3770518,8.1272
2018,4,"2018-T4","Parda","Medio incompleto ou equivalente",7020885.79038758,90260658.3770518,7.7785
2018,4,"2018-T4","Parda","Superior completo",6579581.92564754,90260658.3770518,7.2895
2018,4,"2018-T4","Parda","Superior incompleto ou equivalente",3324727.56924288,90260658.3770518,3.6835
2018,4,"2018-T4","Preta","Fundamental incompleto ou equivalente",6700113.82636681,18134288.7939272,36.9472
2018,4,"2018-T4","Preta","Medio completo ou equivalente",4848862.76220428,18134288.7939272,26.7386
2018,4,"2018-T4","Preta","Sem instrucao e menos de 1 ano de estudo",1483050.31145358,18134288.7939272,8.1782
2018,4,"2018-T4","Preta","Fundamental completo ou equivalente",1479070.50725697,18134288.7939272,8.1562
2018,4,"2018-T4","Preta","Superior completo",1466448.37601872,18134288.7939272,8.0866
2018,4,"2018-T4","Preta","Medio incompleto ou equivalente",1427679.34671439,18134288.7939272,7.8728
2018,4,"2018-T4","Preta","Superior incompleto ou equivalente",729063.66391246,18134288.7939272,4.0204
2019,1,"2019-T1","Amarela","Superior completo",370368.31562838,1257502.07234168,29.4527
2019,1,"2019-T1","Amarela","Fundamental incompleto ou equivalente",323464.37804626,1257502.07234168,25.7228
2019,1,"2019-T1","Amarela","Medio completo ou equivalente",292703.42120464,1257502.07234168,23.2766
2019,1,"2019-T1","Amarela","Fundamental completo ou equivalente",76047.6839241,1257502.07234168,6.0475
2019,1,"2019-T1","Amarela","Superior incompleto ou equivalente",72520.25298331,1257502.07234168,5.767
2019,1,"2019-T1","Amarela","Medio incompleto ou equivalente",66410.17680324,1257502.07234168,5.2811
2019,1,"2019-T1","Amarela","Sem instrucao e menos de 1 ano de estudo",55987.84375175,1257502.07234168,4.4523
2019,1,"2019-T1","Branca","Fundamental incompleto ou equivalente",25388737.0498856,81267297.7887668,31.241
2019,1,"2019-T1","Branca","Medio completo ou equivalente",20401211.3465234,81267297.7887668,25.1038
2019,1,"2019-T1","Branca","Superior completo",15166430.8466562,81267297.7887668,18.6624
2019,1,"2019-T1","Branca","Fundamental completo ou equivalente",6224947.9878716,81267297.7887668,7.6598
2019,1,"2019-T1","Branca","Medio incompleto ou equivalente",4946330.37132796,81267297.7887668,6.0865
2019,1,"2019-T1","Branca","Superior incompleto ou equivalente",4836690.77955982,81267297.7887668,5.9516
2019,1,"2019-T1","Branca","Sem instrucao e menos de 1 ano de estudo",4302949.40694223,81267297.7887668,5.2948
2019,1,"2019-T1","Ignorado","Fundamental incompleto ou equivalente",3933.05217455,8162.20194972,48.1862
2019,1,"2019-T1","Ignorado","Superior completo",2279.51507562,8162.20194972,27.9277
2019,1,"2019-T1","Ignorado","Medio completo ou equivalente",1331.75477688,8162.20194972,16.3161
2019,1,"2019-T1","Ignorado","Sem instrucao e menos de 1 ano de estudo",502.47204621,8162.20194972,6.1561
2019,1,"2019-T1","Ignorado","Fundamental completo ou equivalente",115.40787646,8162.20194972,1.4139
2019,1,"2019-T1","Indigena","Fundamental incompleto ou equivalente",252861.31817304,661368.63789242,38.233
2019,1,"2019-T1","Indigena","Medio completo ou equivalente",154224.67764265,661368.63789242,23.319
2019,1,"2019-T1","Indigena","Fundamental completo ou equivalente",61615.66131655,661368.63789242,9.3164
2019,1,"2019-T1","Indigena","Sem instrucao e menos de 1 ano de estudo",60018.43911467,661368.63789242,9.0749
2019,1,"2019-T1","Indigena","Medio incompleto ou equivalente",56525.58859207,661368.63789242,8.5468
2019,1,"2019-T1","Indigena","Superior completo",50487.09423446,661368.63789242,7.6337
2019,1,"2019-T1","Indigena","Superior incompleto ou equivalente",25635.85881898,661368.63789242,3.8762
2019,1,"2019-T1","Parda","Fundamental incompleto ou equivalente",36131149.4532018,90652504.3628845,39.8568
2019,1,"2019-T1","Parda","Medio completo ou equivalente",21992476.0859633,90652504.3628845,24.2602
2019,1,"2019-T1","Parda","Sem instrucao e menos de 1 ano de estudo",7748545.7620426,90652504.3628845,8.5475
2019,1,"2019-T1","Parda","Fundamental completo ou equivalente",7502285.88713039,90652504.3628845,8.2759
2019,1,"2019-T1","Parda","Medio incompleto ou equivalente",7123713.32092898,90652504.3628845,7.8583
2019,1,"2019-T1","Parda","Superior completo",6736944.38388492,90652504.3628845,7.4316
2019,1,"2019-T1","Parda","Superior incompleto ou equivalente",3417389.46973251,90652504.3628845,3.7698
2019,1,"2019-T1","Preta","Fundamental incompleto ou equivalente",6626087.21483482,18142057.9363466,36.5233
2019,1,"2019-T1","Preta","Medio completo ou equivalente",4906315.68588394,18142057.9363466,27.0439
2019,1,"2019-T1","Preta","Fundamental completo ou equivalente",1520553.51834109,18142057.9363466,8.3814
2019,1,"2019-T1","Preta","Superior completo",1514138.82079923,18142057.9363466,8.346
2019,1,"2019-T1","Preta","Medio incompleto ou equivalente",1430800.91367781,18142057.9363466,7.8867
2019,1,"2019-T1","Preta","Sem instrucao e menos de 1 ano de estudo",1391124.25551752,18142057.9363466,7.668
2019,1,"2019-T1","Preta","Superior incompleto ou equivalente",753037.52729221,18142057.9363466,4.1508
2019,2,"2019-T2","Amarela","Superior completo",344998.52370244,1241445.15190499,27.7901
2019,2,"2019-T2","Amarela","Medio completo ou equivalente",311450.394161,1241445.15190499,25.0877
2019,2,"2019-T2","Amarela","Fundamental incompleto ou equivalente",282335.14777356,1241445.15190499,22.7425
2019,2,"2019-T2","Amarela","Superior incompleto ou equivalente",86537.09004928,1241445.15190499,6.9707
2019,2,"2019-T2","Amarela","Fundamental completo ou equivalente",82053.99457924,1241445.15190499,6.6096
2019,2,"2019-T2","Amarela","Medio incompleto ou equivalente",75245.18575778,1241445.15190499,6.0611
2019,2,"2019-T2","Amarela","Sem instrucao e menos de 1 ano de estudo",58824.81588169,1241445.15190499,4.7384
2019,2,"2019-T2","Branca","Fundamental incompleto ou equivalente",25386625.904336,81443884.2133776,31.1707
2019,2,"2019-T2","Branca","Medio completo ou equivalente",20374641.6222413,81443884.2133776,25.0168
2019,2,"2019-T2","Branca","Superior completo",15100994.1842372,81443884.2133776,18.5416
2019,2,"2019-T2","Branca","Fundamental completo ou equivalente",6212762.09358141,81443884.2133776,7.6283
2019,2,"2019-T2","Branca","Superior incompleto ou equivalente",4932564.37944566,81443884.2133776,6.0564
2019,2,"2019-T2","Branca","Medio incompleto ou equivalente",4864252.63768421,81443884.2133776,5.9725
2019,2,"2019-T2","Branca","Sem instrucao e menos de 1 ano de estudo",4572043.39185175,81443884.2133776,5.6137
2019,2,"2019-T2","Ignorado","Superior completo",3941.15943006,12475.62163933,31.5909
2019,2,"2019-T2","Ignorado","Medio completo ou equivalente",3750.71542063,12475.62163933,30.0644
2019,2,"2019-T2","Ignorado","Fundamental incompleto ou equivalente",2769.33375796,12475.62163933,22.198
2019,2,"2019-T2","Ignorado","Sem instrucao e menos de 1 ano de estudo",1258.28535432,12475.62163933,10.086
2019,2,"2019-T2","Ignorado","Medio incompleto ou equivalente",312.17413834,12475.62163933,2.5023
2019,2,"2019-T2","Ignorado","Fundamental completo ou equivalente",308.56857309,12475.62163933,2.4734
2019,2,"2019-T2","Ignorado","Superior incompleto ou equivalente",135.38496493,12475.62163933,1.0852
2019,2,"2019-T2","Indigena","Fundamental incompleto ou equivalente",312822.12990375,768969.45998067,40.6807
2019,2,"2019-T2","Indigena","Medio completo ou equivalente",174851.78212462,768969.45998067,22.7385
2019,2,"2019-T2","Indigena","Fundamental completo ou equivalente",68574.35734578,768969.45998067,8.9177
2019,2,"2019-T2","Indigena","Medio incompleto ou equivalente",68289.06269941,768969.45998067,8.8806
2019,2,"2019-T2","Indigena","Sem instrucao e menos de 1 ano de estudo",61815.67486265,768969.45998067,8.0388
2019,2,"2019-T2","Indigena","Superior completo",57210.92868858,768969.45998067,7.4399
2019,2,"2019-T2","Indigena","Superior incompleto ou equivalente",25405.52435588,768969.45998067,3.3038
2019,2,"2019-T2","Parda","Fundamental incompleto ou equivalente",36175936.0526609,90687575.3318324,39.8907
2019,2,"2019-T2","Parda","Medio completo ou equivalente",21772846.7684123,90687575.3318324,24.0086
2019,2,"2019-T2","Parda","Sem instrucao e menos de 1 ano de estudo",7889946.49342933,90687575.3318324,8.7001
2019,2,"2019-T2","Parda","Fundamental completo ou equivalente",7469046.35938521,90687575.3318324,8.236
2019,2,"2019-T2","Parda","Medio incompleto ou equivalente",7186591.69275272,90687575.3318324,7.9246
2019,2,"2019-T2","Parda","Superior completo",6794874.14023348,90687575.3318324,7.4926
2019,2,"2019-T2","Parda","Superior incompleto ou equivalente",3398333.82495844,90687575.3318324,3.7473
2019,2,"2019-T2","Preta","Fundamental incompleto ou equivalente",6703223.48255937,18139237.2215828,36.9543
2019,2,"2019-T2","Preta","Medio completo ou equivalente",4908127.80535042,18139237.2215828,27.0581
2019,2,"2019-T2","Preta","Superior completo",1461565.2378212,18139237.2215828,8.0575
2019,2,"2019-T2","Preta","Fundamental completo ou equivalente",1457230.03467558,18139237.2215828,8.0336
2019,2,"2019-T2","Preta","Medio incompleto ou equivalente",1432339.00633453,18139237.2215828,7.8964
2019,2,"2019-T2","Preta","Sem instrucao e menos de 1 ano de estudo",1400868.78334842,18139237.2215828,7.7229
2019,2,"2019-T2","Preta","Superior incompleto ou equivalente",775882.87149328,18139237.2215828,4.2774
2019,3,"2019-T3","Amarela","Superior completo",333842.99778731,1176505.75783236,28.3758
2019,3,"2019-T3","Amarela","Medio completo ou equivalente",309615.46460206,1176505.75783236,26.3165
2019,3,"2019-T3","Amarela","Fundamental incompleto ou equivalente",269187.2885103,1176505.75783236,22.8802
2019,3,"2019-T3","Amarela","Superior incompleto ou equivalente",78884.62391773,1176505.75783236,6.705
2019,3,"2019-T3","Amarela","Fundamental completo ou equivalente",76790.01962404,1176505.75783236,6.527
2019,3,"2019-T3","Amarela","Medio incompleto ou equivalente",54611.09091906,1176505.75783236,4.6418
2019,3,"2019-T3","Amarela","Sem instrucao e menos de 1 ano de estudo",53574.27247186,1176505.75783236,4.5537
2019,3,"2019-T3","Branca","Fundamental incompleto ou equivalente",25489750.6439597,81566781.8989263,31.2502
2019,3,"2019-T3","Branca","Medio completo ou equivalente",20221425.3303646,81566781.8989263,24.7913
2019,3,"2019-T3","Branca","Superior completo",15147194.2002183,81566781.8989263,18.5703
2019,3,"2019-T3","Branca","Fundamental completo ou equivalente",6162059.80688831,81566781.8989263,7.5546
2019,3,"2019-T3","Branca","Medio incompleto ou equivalente",4973479.78725612,81566781.8989263,6.0974
2019,3,"2019-T3","Branca","Sem instrucao e menos de 1 ano de estudo",4858382.81184774,81566781.8989263,5.9563
2019,3,"2019-T3","Branca","Superior incompleto ou equivalente",4714489.31839142,81566781.8989263,5.7799
2019,3,"2019-T3","Ignorado","Superior completo",8701.12287986,19942.41870398,43.6312
2019,3,"2019-T3","Ignorado","Fundamental incompleto ou equivalente",3760.60713553,19942.41870398,18.8573
2019,3,"2019-T3","Ignorado","Medio completo ou equivalente",3018.58953797,19942.41870398,15.1365
2019,3,"2019-T3","Ignorado","Sem instrucao e menos de 1 ano de estudo",2091.48395254,19942.41870398,10.4876
2019,3,"2019-T3","Ignorado","Medio incompleto ou equivalente",1200.41235926,19942.41870398,6.0194
2019,3,"2019-T3","Ignorado","Fundamental completo ou equivalente",605.22902665,19942.41870398,3.0349
2019,3,"2019-T3","Ignorado","Superior incompleto ou equivalente",564.97381217,19942.41870398,2.833
2019,3,"2019-T3","Indigena","Fundamental incompleto ou equivalente",272513.76577542,692871.86358547,39.331
2019,3,"2019-T3","Indigena","Medio completo ou equivalente",156807.36432611,692871.86358547,22.6315
2019,3,"2019-T3","Indigena","Fundamental completo ou equivalente",67592.50515298,692871.86358547,9.7554
2019,3,"2019-T3","Indigena","Superior completo",66219.62358467,692871.86358547,9.5573
2019,3,"2019-T3","Indigena","Sem instrucao e menos de 1 ano de estudo",59054.58398104,692871.86358547,8.5232
2019,3,"2019-T3","Indigena","Medio incompleto ou equivalente",48798.87855541,692871.86358547,7.043
2019,3,"2019-T3","Indigena","Superior incompleto ou equivalente",21885.14220984,692871.86358547,3.1586
2019,3,"2019-T3","Parda","Fundamental incompleto ou equivalente",36216217.7391102,91357340.4733933,39.6424
2019,3,"2019-T3","Parda","Medio completo ou equivalente",22039037.9269825,91357340.4733933,24.124
2019,3,"2019-T3","Parda","Sem instrucao e menos de 1 ano de estudo",8122707.3578011,91357340.4733933,8.8911
2019,3,"2019-T3","Parda","Fundamental completo ou equivalente",7352528.54089571,91357340.4733933,8.0481
2019,3,"2019-T3","Parda","Medio incompleto ou equivalente",7298642.25729674,91357340.4733933,7.9891
2019,3,"2019-T3","Parda","Superior completo",6951059.72964804,91357340.4733933,7.6086
2019,3,"2019-T3","Parda","Superior incompleto ou equivalente",3377146.92165904,91357340.4733933,3.6966
2019,3,"2019-T3","Preta","Fundamental incompleto ou equivalente",6440460.54325359,17809431.5881279,36.1632
2019,3,"2019-T3","Preta","Medio completo ou equivalente",4846396.0473584,17809431.5881279,27.2125
2019,3,"2019-T3","Preta","Sem instrucao e menos de 1 ano de estudo",1450424.72583615,17809431.5881279,8.1441
2019,3,"2019-T3","Preta","Superior completo",1440285.87139013,17809431.5881279,8.0872
2019,3,"2019-T3","Preta","Medio incompleto ou equivalente",1437844.06129021,17809431.5881279,8.0735
2019,3,"2019-T3","Preta","Fundamental completo ou equivalente",1429640.44480376,17809431.5881279,8.0274
2019,3,"2019-T3","Preta","Superior incompleto ou equivalente",764379.89419562,17809431.5881279,4.292
2019,4,"2019-T4","Amarela","Superior completo",354946.41538296,1243733.7752099,28.5388
2019,4,"2019-T4","Amarela","Medio completo ou equivalente",328958.20814902,1243733.7752099,26.4492
2019,4,"2019-T4","Amarela","Fundamental incompleto ou equivalente",276145.60708723,1243733.7752099,22.203
2019,4,"2019-T4","Amarela","Superior incompleto ou equivalente",85211.41906756,1243733.7752099,6.8513
2019,4,"2019-T4","Amarela","Fundamental completo ou equivalente",71898.52146888,1243733.7752099,5.7809
2019,4,"2019-T4","Amarela","Medio incompleto ou equivalente",69938.43715309,1243733.7752099,5.6233
2019,4,"2019-T4","Amarela","Sem instrucao e menos de 1 ano de estudo",56635.16690116,1243733.7752099,4.5536
2019,4,"2019-T4","Branca","Fundamental incompleto ou equivalente",24772762.0163968,80447083.5091822,30.7939
2019,4,"2019-T4","Branca","Medio completo ou equivalente",20155008.2099643,80447083.5091822,25.0537
2019,4,"2019-T4","Branca","Superior completo",15230431.2328115,80447083.5091822,18.9322
2019,4,"2019-T4","Branca","Fundamental completo ou equivalente",6012219.85315815,80447083.5091822,7.4735
2019,4,"2019-T4","Branca","Sem instrucao e menos de 1 ano de estudo",4816223.27416714,80447083.5091822,5.9868
2019,4,"2019-T4","Branca","Medio incompleto ou equivalente",4797742.31866612,80447083.5091822,5.9638
2019,4,"2019-T4","Branca","Superior incompleto ou equivalente",4662696.60401827,80447083.5091822,5.796
2019,4,"2019-T4","Ignorado","Superior completo",8256.4359664,31695.38385176,26.0493
2019,4,"2019-T4","Ignorado","Medio completo ou equivalente",8106.50570799,31695.38385176,25.5763
2019,4,"2019-T4","Ignorado","Fundamental incompleto ou equivalente",7840.99575165,31695.38385176,24.7386
2019,4,"2019-T4","Ignorado","Superior incompleto ou equivalente",3146.2725171,31695.38385176,9.9266
2019,4,"2019-T4","Ignorado","Fundamental completo ou equivalente",2143.22135473,31695.38385176,6.7619
2019,4,"2019-T4","Ignorado","Medio incompleto ou equivalente",1295.85714165,31695.38385176,4.0885
2019,4,"2019-T4","Ignorado","Sem instrucao e menos de 1 ano de estudo",906.09541224,31695.38385176,2.8588
2019,4,"2019-T4","Indigena","Fundamental incompleto ou equivalente",267337.82359524,694775.51728215,38.4783
2019,4,"2019-T4","Indigena","Medio completo ou equivalente",171292.54883858,694775.51728215,24.6544
2019,4,"2019-T4","Indigena","Medio incompleto ou equivalente",63408.5091684,694775.51728215,9.1265
2019,4,"2019-T4","Indigena","Sem instrucao e menos de 1 ano de estudo",62487.89652029,694775.51728215,8.994
2019,4,"2019-T4","Indigena","Superior completo",52297.10315698,694775.51728215,7.5272
2019,4,"2019-T4","Indigena","Fundamental completo ou equivalente",51622.71571889,694775.51728215,7.4301
2019,4,"2019-T4","Indigena","Superior incompleto ou equivalente",26328.92028377,694775.51728215,3.7896
2019,4,"2019-T4","Parda","Fundamental incompleto ou equivalente",36082018.9069481,91799746.6625151,39.3051
2019,4,"2019-T4","Parda","Medio completo ou equivalente",22337479.3396902,91799746.6625151,24.3328
2019,4,"2019-T4","Parda","Sem instrucao e menos de 1 ano de estudo",8372106.92385656,91799746.6625151,9.12
2019,4,"2019-T4","Parda","Fundamental completo ou equivalente",7344318.29933257,91799746.6625151,8.0004
2019,4,"2019-T4","Parda","Superior completo",7129018.31982442,91799746.6625151,7.7658
2019,4,"2019-T4","Parda","Medio incompleto ou equivalente",7098154.555226,91799746.6625151,7.7322
2019,4,"2019-T4","Parda","Superior incompleto ou equivalente",3436650.31763732,91799746.6625151,3.7436
2019,4,"2019-T4","Preta","Fundamental incompleto ou equivalente",6746951.84766488,18750324.152605,35.9831
2019,4,"2019-T4","Preta","Medio completo ou equivalente",5226234.23828195,18750324.152605,27.8728
2019,4,"2019-T4","Preta","Fundamental completo ou equivalente",1524779.66672062,18750324.152605,8.132
2019,4,"2019-T4","Preta","Sem instrucao e menos de 1 ano de estudo",1512773.18008929,18750324.152605,8.068
2019,4,"2019-T4","Preta","Superior completo",1496933.56856806,18750324.152605,7.9835
2019,4,"2019-T4","Preta","Medio incompleto ou equivalente",1461223.1784721,18750324.152605,7.7931
2019,4,"2019-T4","Preta","Superior incompleto ou equivalente",781428.47280811,18750324.152605,4.1675
2020,1,"2020-T1","Amarela","Superior completo",346416.90508931,1178891.91447655,29.385
2020,1,"2020-T1","Amarela","Medio completo ou equivalente",284441.8082095,1178891.91447655,24.1279
2020,1,"2020-T1","Amarela","Fundamental incompleto ou equivalente",267654.96053189,1178891.91447655,22.7039
2020,1,"2020-T1","Amarela","Superior incompleto ou equivalente",87480.9845043,1178891.91447655,7.4206
2020,1,"2020-T1","Amarela","Fundamental completo ou equivalente",83041.48983661,1178891.91447655,7.044
2020,1,"2020-T1","Amarela","Medio incompleto ou equivalente",62261.22447965,1178891.91447655,5.2813
2020,1,"2020-T1","Amarela","Sem instrucao e menos de 1 ano de estudo",47594.54182529,1178891.91447655,4.0372
2020,1,"2020-T1","Branca","Fundamental incompleto ou equivalente",24771460.0454532,81481658.0075103,30.4013
2020,1,"2020-T1","Branca","Medio completo ou equivalente",20563148.267338,81481658.0075103,25.2365
2020,1,"2020-T1","Branca","Superior completo",15892890.8058081,81481658.0075103,19.5049
2020,1,"2020-T1","Branca","Fundamental completo ou equivalente",6148090.80912679,81481658.0075103,7.5454
2020,1,"2020-T1","Branca","Superior incompleto ou equivalente",4933238.83039892,81481658.0075103,6.0544
2020,1,"2020-T1","Branca","Medio incompleto ou equivalente",4857288.84376857,81481658.0075103,5.9612
2020,1,"2020-T1","Branca","Sem instrucao e menos de 1 ano de estudo",4315540.40561674,81481658.0075103,5.2963
2020,1,"2020-T1","Ignorado","Medio completo ou equivalente",11072.13526406,35658.51914176,31.0505
2020,1,"2020-T1","Ignorado","Superior completo",10898.06124332,35658.51914176,30.5623
2020,1,"2020-T1","Ignorado","Fundamental incompleto ou equivalente",10449.11920532,35658.51914176,29.3033
2020,1,"2020-T1","Ignorado","Medio incompleto ou equivalente",1184.5569746,35658.51914176,3.3219
2020,1,"2020-T1","Ignorado","Sem instrucao e menos de 1 ano de estudo",1136.58696733,35658.51914176,3.1874
2020,1,"2020-T1","Ignorado","Superior incompleto ou equivalente",712.13793047,35658.51914176,1.9971
2020,1,"2020-T1","Ignorado","Fundamental completo ou equivalente",205.92155666,35658.51914176,0.5775
2020,1,"2020-T1","Indigena","Fundamental incompleto ou equivalente",245389.84926993,654945.80629838,37.4672
2020,1,"2020-T1","Indigena","Medio completo ou equivalente",163181.17003159,654945.80629838,24.9152
2020,1,"2020-T1","Indigena","Superior completo",61945.16410422,654945.80629838,9.4581
2020,1,"2020-T1","Indigena","Sem instrucao e menos de 1 ano de estudo",59017.69818561,654945.80629838,9.0111
2020,1,"2020-T1","Indigena","Medio incompleto ou equivalente",50543.17765455,654945.80629838,7.7172
2020,1,"2020-T1","Indigena","Fundamental completo ou equivalente",49720.10865171,654945.80629838,7.5915
2020,1,"2020-T1","Indigena","Superior incompleto ou equivalente",25148.63840077,654945.80629838,3.8398
2020,1,"2020-T1","Parda","Fundamental incompleto ou equivalente",35652480.6167554,91675002.1285889,38.8901
2020,1,"2020-T1","Parda","Medio completo ou equivalente",23253163.9348926,91675002.1285889,25.3648
2020,1,"2020-T1","Parda","Sem instrucao e menos de 1 ano de estudo",7477691.81305924,91675002.1285889,8.1567
2020,1,"2020-T1","Parda","Fundamental completo ou equivalente",7363498.0874033,91675002.1285889,8.0322
2020,1,"2020-T1","Parda","Superior completo",7236582.18359275,91675002.1285889,7.8937
2020,1,"2020-T1","Parda","Medio incompleto ou equivalente",7134563.24805442,91675002.1285889,7.7825
2020,1,"2020-T1","Parda","Superior incompleto ou equivalente",3557022.24483118,91675002.1285889,3.88
2020,1,"2020-T1","Preta","Fundamental incompleto ou equivalente",6367040.52232835,18282007.6246134,34.8268
2020,1,"2020-T1","Preta","Medio completo ou equivalente",5244299.46482969,18282007.6246134,28.6856
2020,1,"2020-T1","Preta","Superior completo",1532660.74397811,18282007.6246134,8.3834
2020,1,"2020-T1","Preta","Fundamental completo ou equivalente",1475001.07006485,18282007.6246134,8.068
2020,1,"2020-T1","Preta","Medio incompleto ou equivalente",1455031.72899049,18282007.6246134,7.9588
2020,1,"2020-T1","Preta","Sem instrucao e menos de 1 ano de estudo",1368187.10473382,18282007.6246134,7.4838
2020,1,"2020-T1","Preta","Superior incompleto ou equivalente",839786.98968812,18282007.6246134,4.5935
2020,2,"2020-T2","Amarela","Superior completo",367862.59468034,1101874.0030288,33.3852
2020,2,"2020-T2","Amarela","Medio completo ou equivalente",277592.81352028,1101874.0030288,25.1928
2020,2,"2020-T2","Amarela","Fundamental incompleto ou equivalente",236742.87188628,1101874.0030288,21.4855
2020,2,"2020-T2","Amarela","Superior incompleto ou equivalente",70704.6241549,1101874.0030288,6.4168
2020,2,"2020-T2","Amarela","Fundamental completo ou equivalente",65078.15336449,1101874.0030288,5.9061
2020,2,"2020-T2","Amarela","Medio incompleto ou equivalente",45327.61679954,1101874.0030288,4.1137
2020,2,"2020-T2","Amarela","Sem instrucao e menos de 1 ano de estudo",38565.32862297,1101874.0030288,3.5
2020,2,"2020-T2","Branca","Fundamental incompleto ou equivalente",24470534.7993737,83055184.1301257,29.463
2020,2,"2020-T2","Branca","Medio completo ou equivalente",21113436.7225078,83055184.1301257,25.421
2020,2,"2020-T2","Branca","Superior completo",16720915.7540144,83055184.1301257,20.1323
2020,2,"2020-T2","Branca","Fundamental completo ou equivalente",6247736.73185576,83055184.1301257,7.5224
2020,2,"2020-T2","Branca","Superior incompleto ou equivalente",5135646.79860272,83055184.1301257,6.1834
2020,2,"2020-T2","Branca","Medio incompleto ou equivalente",4938105.54901318,83055184.1301257,5.9456
2020,2,"2020-T2","Branca","Sem instrucao e menos de 1 ano de estudo",4428807.77475823,83055184.1301257,5.3324
2020,2,"2020-T2","Ignorado","Superior completo",23980.77578268,70349.63101148,34.088
2020,2,"2020-T2","Ignorado","Medio completo ou equivalente",15773.65753473,70349.63101148,22.4218
2020,2,"2020-T2","Ignorado","Fundamental incompleto ou equivalente",14359.45708177,70349.63101148,20.4116
2020,2,"2020-T2","Ignorado","Sem instrucao e menos de 1 ano de estudo",6610.54913843,70349.63101148,9.3967
2020,2,"2020-T2","Ignorado","Superior incompleto ou equivalente",4822.22058494,70349.63101148,6.8546
2020,2,"2020-T2","Ignorado","Medio incompleto ou equivalente",3713.33142567,70349.63101148,5.2784
2020,2,"2020-T2","Ignorado","Fundamental completo ou equivalente",1089.63946326,70349.63101148,1.5489
2020,2,"2020-T2","Indigena","Fundamental incompleto ou equivalente",228878.23539165,622905.3458473,36.7437
2020,2,"2020-T2","Indigena","Medio completo ou equivalente",147258.91260545,622905.3458473,23.6407
2020,2,"2020-T2","Indigena","Sem instrucao e menos de 1 ano de estudo",66186.52268204,622905.3458473,10.6255
2020,2,"2020-T2","Indigena","Superior completo",59726.19142047,622905.3458473,9.5883
2020,2,"2020-T2","Indigena","Medio incompleto ou equivalente",52120.42379265,622905.3458473,8.3673
2020,2,"2020-T2","Indigena","Fundamental completo ou equivalente",45629.34797382,622905.3458473,7.3252
2020,2,"2020-T2","Indigena","Superior incompleto ou equivalente",23105.71198122,622905.3458473,3.7093
2020,2,"2020-T2","Parda","Fundamental incompleto ou equivalente",35055438.4949959,91469200.8231538,38.3249
2020,2,"2020-T2","Parda","Medio completo ou equivalente",23427611.9606682,91469200.8231538,25.6126
2020,2,"2020-T2","Parda","Superior completo",7534708.36799372,91469200.8231538,8.2374
2020,2,"2020-T2","Parda","Fundamental completo ou equivalente",7375455.19359643,91469200.8231538,8.0633
2020,2,"2020-T2","Parda","Sem instrucao e menos de 1 ano de estudo",7298719.79272252,91469200.8231538,7.9794
2020,2,"2020-T2","Parda","Medio incompleto ou equivalente",7059569.72266685,91469200.8231538,7.718
2020,2,"2020-T2","Parda","Superior incompleto ou equivalente",3717697.29051018,91469200.8231538,4.0644
2020,2,"2020-T2","Preta","Fundamental incompleto ou equivalente",5804463.45159168,17318589.0673253,33.5158
2020,2,"2020-T2","Preta","Medio completo ou equivalente",5140826.79758464,17318589.0673253,29.6839
2020,2,"2020-T2","Preta","Superior completo",1611455.75218534,17318589.0673253,9.3048
2020,2,"2020-T2","Preta","Medio incompleto ou equivalente",1359988.72592662,17318589.0673253,7.8528
2020,2,"2020-T2","Preta","Fundamental completo ou equivalente",1358909.25924754,17318589.0673253,7.8465
2020,2,"2020-T2","Preta","Sem instrucao e menos de 1 ano de estudo",1239473.04172414,17318589.0673253,7.1569
2020,2,"2020-T2","Preta","Superior incompleto ou equivalente",803472.03906539,17318589.0673253,4.6394
2020,3,"2020-T3","Amarela","Superior completo",384238.95593007,1258767.84115768,30.525
