"Ano","Trimestre","periodo","regiao","nivel_instrucao","peso","total_ponderado","percentual"
2019,1,"2019-T1","Sudeste","Medio completo ou equivalente",22416765.3708776,81378309.1562206,27.5464
2019,1,"2019-T1","Sudeste","Superior completo",12406383.4346913,81378309.1562206,15.2453
2019,1,"2019-T1","Sudeste","Fundamental completo ou equivalente",6748333.89014409,81378309.1562206,8.2925
2019,1,"2019-T1","Sudeste","Medio incompleto ou equivalente",5568058.76065961,81378309.1562206,6.8422
2019,1,"2019-T1","Sudeste","Superior incompleto ou equivalente",4204756.51360249,81378309.1562206,5.1669
2019,1,"2019-T1","Sudeste","Sem instrucao e menos de 1 ano de estudo",4076178.45927847,81378309.1562206,5.0089
2019,1,"2019-T1","Sul","Fundamental incompleto ou equivalente",10005969.9774711,27892260.4722713,35.8736
2019,1,"2019-T1","Sul","Medio completo ou equivalente",6515580.7561467,27892260.4722713,23.3598
2019,1,"2019-T1","Sul","Superior completo",3770021.18178245,27892260.4722713,13.5164
2019,1,"2019-T1","Sul","Fundamental completo ou equivalente",2720018.05299016,27892260.4722713,9.7519
2019,1,"2019-T1","Sul","Medio incompleto ou equivalente",1919163.86187716,27892260.4722713,6.8806
2019,1,"2019-T1","Sul","Superior incompleto ou equivalente",1540562.68587735,27892260.4722713,5.5233
2019,1,"2019-T1","Sul","Sem instrucao e menos de 1 ano de estudo",1420943.9561263,27892260.4722713,5.0944
2019,2,"2019-T2","Centro-Oeste","Fundamental incompleto ou equivalente",5217884.31559844,14876023.7870817,35.0758
2019,2,"2019-T2","Centro-Oeste","Medio completo ou equivalente",3400486.16652059,14876023.7870817,22.8588
2019,2,"2019-T2","Centro-Oeste","Superior completo",2135028.44940994,14876023.7870817,14.3521
2019,2,"2019-T2","Centro-Oeste","Medio incompleto ou equivalente",1198389.40599612,14876023.7870817,8.0558
2019,2,"2019-T2","Centro-Oeste","Fundamental completo ou equivalente",1090840.65415355,14876023.7870817,7.3329
2019,2,"2019-T2","Centro-Oeste","Sem instrucao e menos de 1 ano de estudo",1017379.137298,14876023.7870817,6.8391
2019,2,"2019-T2","Centro-Oeste","Superior incompleto ou equivalente",816015.6581051,14876023.7870817,5.4854
2019,2,"2019-T2","Nordeste","Fundamental incompleto ou equivalente",21099435.7897468,51918083.3603714,40.6399
2019,2,"2019-T2","Nordeste","Medio completo ou equivalente",11486334.8245657,51918083.3603714,22.124
2019,2,"2019-T2","Nordeste","Sem instrucao e menos de 1 ano de estudo",5907866.5886848,51918083.3603714,11.3792
2019,2,"2019-T2","Nordeste","Superior completo",4244030.52512896,51918083.3603714,8.1745
2019,2,"2019-T2","Nordeste","Medio incompleto ou equivalente",3695780.08604105,51918083.3603714,7.1185
2019,2,"2019-T2","Nordeste","Fundamental completo ou equivalente",3620656.85447824,51918083.3603714,6.9738
2019,2,"2019-T2","Nordeste","Superior incompleto ou equivalente",1863978.69172582,51918083.3603714,3.5902
2019,2,"2019-T2","Norte","Fundamental incompleto ou equivalente",6535473.27950926,16090852.3152833,40.6161
2019,2,"2019-T2","Norte","Medio completo ou equivalente",3730796.93539309,16090852.3152833,23.1858
2019,2,"2019-T2","Norte","Superior completo",1364318.65467467,16090852.3152833,8.4788
2019,2,"2019-T2","Norte","Sem instrucao e menos de 1 ano de estudo",1330587.59090737,16090852.3152833,8.2692
2019,2,"2019-T2","Norte","Medio incompleto ou equivalente",1288828.41669158,16090852.3152833,8.0097
2019,2,"2019-T2","Norte","Fundamental completo ou equivalente",1165258.83898916,16090852.3152833,7.2417
2019,2,"2019-T2","Norte","Superior incompleto ou equivalente",675588.59911819,16090852.3152833,4.1986
2019,2,"2019-T2","Sudeste","Fundamental incompleto ou equivalente",26036010.5561164,81488244.7194655,31.9506
2019,2,"2019-T2","Sudeste","Medio completo ou equivalente",22362825.163539,81488244.7194655,27.443
2019,2,"2019-T2","Sudeste","Superior completo",12264670.6136825,81488244.7194655,15.0508
2019,2,"2019-T2","Sudeste","Fundamental completo ou equivalente",6755553.38491383,81488244.7194655,8.2902
2019,2,"2019-T2","Sudeste","Medio incompleto ou equivalente",5517947.79412181,81488244.7194655,6.7715
2019,2,"2019-T2","Sudeste","Superior incompleto ou equivalente",4305354.99958729,81488244.7194655,5.2834
2019,2,"2019-T2","Sudeste","Sem instrucao e menos de 1 ano de estudo",4245882.20750466,81488244.7194655,5.2104
2019,2,"2019-T2","Sul","Fundamental incompleto ou equivalente",9974908.11002064,27920382.8181158,35.7263
2019,2,"2019-T2","Sul","Medio completo ou equivalente",6565225.99769185,27920382.8181158,23.5141
2019,2,"2019-T2","Sul","Superior completo",3755535.93121699,27920382.8181158,13.4509
2019,2,"2019-T2","Sul","Fundamental completo ou equivalente",2657665.67560553,27920382.8181158,9.5187
2019,2,"2019-T2","Sul","Medio incompleto ou equivalente",1926084.05651643,27920382.8181158,6.8985
2019,2,"2019-T2","Sul","Superior incompleto ou equivalente",1557921.12673107,27920382.8181158,5.5799
2019,2,"2019-T2","Sul","Sem instrucao e menos de 1 ano de estudo",1483041.92033333,27920382.8181158,5.3117
2019,3,"2019-T3","Centro-Oeste","Fundamental incompleto ou equivalente",5233209.69645525,14930398.6156765,35.0507
2019,3,"2019-T3","Centro-Oeste","Medio completo ou equivalente",3441524.36856934,14930398.6156765,23.0505
2019,3,"2019-T3","Centro-Oeste","Superior completo",2126454.46284654,14930398.6156765,14.2424
2019,3,"2019-T3","Centro-Oeste","Medio incompleto ou equivalente",1178757.18026138,14930398.6156765,7.895
2019,3,"2019-T3","Centro-Oeste","Fundamental completo ou equivalente",1116116.54558959,14930398.6156765,7.4755
2019,3,"2019-T3","Centro-Oeste","Sem instrucao e menos de 1 ano de estudo",1032227.14924423,14930398.6156765,6.9136
2019,3,"2019-T3","Centro-Oeste","Superior incompleto ou equivalente",802109.21271015,14930398.6156765,5.3723
2019,3,"2019-T3","Nordeste","Fundamental incompleto ou equivalente",21085629.1091087,52002026.1593445,40.5477
2019,3,"2019-T3","Nordeste","Medio completo ou equivalente",11559188.2222599,52002026.1593445,22.2283
2019,3,"2019-T3","Nordeste","Sem instrucao e menos de 1 ano de estudo",6032199.83857073,52002026.1593445,11.5999
2019,3,"2019-T3","Nordeste","Superior completo",4242332.81705624,52002026.1593445,8.158
2019,3,"2019-T3","Nordeste","Medio incompleto ou equivalente",3687515.65173209,52002026.1593445,7.0911
2019,3,"2019-T3","Nordeste","Fundamental completo ou equivalente",3586149.40232371,52002026.1593445,6.8962
2019,3,"2019-T3","Nordeste","Superior incompleto ou equivalente",1809011.11829307,52002026.1593445,3.4787
2019,3,"2019-T3","Norte","Fundamental incompleto ou equivalente",6438581.17960026,16120771.076615,39.9397
2019,3,"2019-T3","Norte","Medio completo ou equivalente",3653903.55807832,16120771.076615,22.6658
2019,3,"2019-T3","Norte","Superior completo",1460221.50935633,16120771.076615,9.058
2019,3,"2019-T3","Norte","Sem instrucao e menos de 1 ano de estudo",1405566.91756776,16120771.076615,8.719
2019,3,"2019-T3","Norte","Medio incompleto ou equivalente",1311687.59508461,16120771.076615,8.1366
2019,3,"2019-T3","Norte","Fundamental completo ou equivalente",1162196.00875596,16120771.076615,7.2093
2019,3,"2019-T3","Norte","Superior incompleto ou equivalente",688614.30817175,16120771.076615,4.2716
2019,3,"2019-T3","Sudeste","Fundamental incompleto ou equivalente",25950666.3779275,81588423.2324292,31.8068
2019,3,"2019-T3","Sudeste","Medio completo ou equivalente",22328907.7573696,81588423.2324292,27.3677
2019,3,"2019-T3","Sudeste","Superior completo",12327953.7271839,81588423.2324292,15.1099
2019,3,"2019-T3","Sudeste","Fundamental completo ou equivalente",6544428.04149206,81588423.2324292,8.0213
2019,3,"2019-T3","Sudeste","Medio incompleto ou equivalente",5739182.25401119,81588423.2324292,7.0343
2019,3,"2019-T3","Sudeste","Sem instrucao e menos de 1 ano de estudo",4525786.56931595,81588423.2324292,5.5471
2019,3,"2019-T3","Sudeste","Superior incompleto ou equivalente",4171498.50512889,81588423.2324292,5.1129
2019,3,"2019-T3","Sul","Fundamental incompleto ou equivalente",9983804.22465294,27981254.9165041,35.6803
2019,3,"2019-T3","Sul","Medio completo ou equivalente",6592776.81689444,27981254.9165041,23.5614
2019,3,"2019-T3","Sul","Superior completo",3790341.02906531,27981254.9165041,13.546
2019,3,"2019-T3","Sul","Fundamental completo ou equivalente",2680326.54823013,27981254.9165041,9.579
2019,3,"2019-T3","Sul","Medio incompleto ou equivalente",1897433.80658753,27981254.9165041,6.7811
2019,3,"2019-T3","Sul","Sem instrucao e menos de 1 ano de estudo",1550454.76119176,27981254.9165041,5.541
2019,3,"2019-T3","Sul","Superior incompleto ou equivalente",1486117.72988196,27981254.9165041,5.3111
2019,4,"2019-T4","Centro-Oeste","Fundamental incompleto ou equivalente",5193130.6185153,14975624.113529,34.6772
2019,4,"2019-T4","Centro-Oeste","Medio completo ou equivalente",3506126.15866807,14975624.113529,23.4122
2019,4,"2019-T4","Centro-Oeste","Superior completo",2174908.51607098,14975624.113529,14.523
2019,4,"2019-T4","Centro-Oeste","Medio incompleto ou equivalente",1152008.739406,14975624.113529,7.6926
2019,4,"2019-T4","Centro-Oeste","Fundamental completo ou equivalente",1071774.06240575,14975624.113529,7.1568
2019,4,"2019-T4","Centro-Oeste","Sem instrucao e menos de 1 ano de estudo",1059236.42429402,14975624.113529,7.0731
2019,4,"2019-T4","Centro-Oeste","Superior incompleto ou equivalente",818439.5941689,14975624.113529,5.4651
2019,4,"2019-T4","Nordeste","Fundamental incompleto ou equivalente",20908678.0390628,52055100.5681937,40.1664
2019,4,"2019-T4","Nordeste","Medio completo ou equivalente",11701863.7596453,52055100.5681937,22.4798
2019,4,"2019-T4","Nordeste","Sem instrucao e menos de 1 ano de estudo",6171069.00538452,52055100.5681937,11.8549
2019,4,"2019-T4","Nordeste","Superior completo",4318727.04220187,52055100.5681937,8.2965
2019,4,"2019-T4","Nordeste","Medio incompleto ou equivalente",3651663.94068743,52055100.5681937,7.015
2019,4,"2019-T4","Nordeste","Fundamental completo ou equivalente",3450053.18896223,52055100.5681937,6.6277
2019,4,"2019-T4","Nordeste","Superior incompleto ou equivalente",1853045.59224955,52055100.5681937,3.5598
2019,4,"2019-T4","Norte","Fundamental incompleto ou equivalente",6360378.61878633,16180316.304336,39.3094
2019,4,"2019-T4","Norte","Medio completo ou equivalente",3784251.93889485,16180316.304336,23.388
2019,4,"2019-T4","Norte","Superior completo",1449123.46285872,16180316.304336,8.9561
2019,4,"2019-T4","Norte","Sem instrucao e menos de 1 ano de estudo",1439845.45380228,16180316.304336,8.8987
2019,4,"2019-T4","Norte","Medio incompleto ou equivalente",1269200.12088567,16180316.304336,7.8441
2019,4,"2019-T4","Norte","Fundamental completo ou equivalente",1196387.15604493,16180316.304336,7.3941
2019,4,"2019-T4","Norte","Superior incompleto ou equivalente",681129.55306319,16180316.304336,4.2096
2019,4,"2019-T4","Sudeste","Fundamental incompleto ou equivalente",25847865.7011641,81723002.4939228,31.6286
2019,4,"2019-T4","Sudeste","Medio completo ou equivalente",22673108.8511852,81723002.4939228,27.7439
2019,4,"2019-T4","Sudeste","Superior completo",12425145.5990274,81723002.4939228,15.204
2019,4,"2019-T4","Sudeste","Fundamental completo ou equivalente",6596037.07768148,81723002.4939228,8.0712
2019,4,"2019-T4","Sudeste","Medio incompleto ou equivalente",5495788.42277756,81723002.4939228,6.7249
2019,4,"2019-T4","Sudeste","Sem instrucao e menos de 1 ano de estudo",4537239.87401674,81723002.4939228,5.552
2019,4,"2019-T4","Sudeste","Superior incompleto ou equivalente",4147816.96807025,81723002.4939228,5.0755
2019,4,"2019-T4","Sul","Fundamental incompleto ou equivalente",9843004.21991532,28033315.5206646,35.1118
2019,4,"2019-T4","Sul","Medio completo ou equivalente",6561728.34223849,28033315.5206646,23.4069
2019,4,"2019-T4","Sul","Superior completo",3903978.4555513,28033315.5206646,13.9262
2019,4,"2019-T4","Sul","Fundamental completo ou equivalente",2692730.79265945,28033315.5206646,9.6055
2019,4,"2019-T4","Sul","Medio incompleto ou equivalente",1923101.6320707,28033315.5206646,6.8601
2019,4,"2019-T4","Sul","Sem instrucao e menos de 1 ano de estudo",1613741.77944912,28033315.5206646,5.7565
2019,4,"2019-T4","Sul","Superior incompleto ou equivalente",1495030.29878024,28033315.5206646,5.333
2020,1,"2020-T1","Centro-Oeste","Fundamental incompleto ou equivalente",5092562.18466802,15014323.9626556,33.918
2020,1,"2020-T1","Centro-Oeste","Medio completo ou equivalente",3656775.55719585,15014323.9626556,24.3552
2020,1,"2020-T1","Centro-Oeste","Superior completo",2191918.18384097,15014323.9626556,14.5988
2020,1,"2020-T1","Centro-Oeste","Medio incompleto ou equivalente",1188777.86630916,15014323.9626556,7.9176
2020,1,"2020-T1","Centro-Oeste","Fundamental completo ou equivalente",1109104.96428699,15014323.9626556,7.387
2020,1,"2020-T1","Centro-Oeste","Sem instrucao e menos de 1 ano de estudo",938188.55291461,15014323.9626556,6.2486
2020,1,"2020-T1","Centro-Oeste","Superior incompleto ou equivalente",836996.65343999,15014323.9626556,5.5747
2020,1,"2020-T1","Nordeste","Fundamental incompleto ou equivalente",20425088.3834169,52105295.0879661,39.1996
2020,1,"2020-T1","Nordeste","Medio completo ou equivalente",12344956.3595309,52105295.0879661,23.6923
2020,1,"2020-T1","Nordeste","Sem instrucao e menos de 1 ano de estudo",5625943.91760054,52105295.0879661,10.7973
2020,1,"2020-T1","Nordeste","Superior completo",4515057.94727056,52105295.0879661,8.6653
2020,1,"2020-T1","Nordeste","Medio incompleto ou equivalente",3669943.20281756,52105295.0879661,7.0433
2020,1,"2020-T1","Nordeste","Fundamental completo ou equivalente",3580609.80279056,52105295.0879661,6.8719
2020,1,"2020-T1","Nordeste","Superior incompleto ou equivalente",1943695.47453906,52105295.0879661,3.7303
2020,1,"2020-T1","Norte","Fundamental incompleto ou equivalente",6306529.67768326,16227625.7003024,38.8629
2020,1,"2020-T1","Norte","Medio completo ou equivalente",3937769.1897055,16227625.7003024,24.2658
2020,1,"2020-T1","Norte","Superior completo",1467408.84259358,16227625.7003024,9.0427
2020,1,"2020-T1","Norte","Sem instrucao e menos de 1 ano de estudo",1323996.03658638,16227625.7003024,8.1589
2020,1,"2020-T1","Norte","Medio incompleto ou equivalente",1296204.83681727,16227625.7003024,7.9876
2020,1,"2020-T1","Norte","Fundamental completo ou equivalente",1163209.31048339,16227625.7003024,7.1681
2020,1,"2020-T1","Norte","Superior incompleto ou equivalente",732507.80643307,16227625.7003024,4.514
2020,1,"2020-T1","Sudeste","Fundamental incompleto ou equivalente",25639488.0216941,81853713.8934903,31.3235
2020,1,"2020-T1","Sudeste","Medio completo ou equivalente",22885567.1432396,81853713.8934903,27.9591
2020,1,"2020-T1","Sudeste","Superior completo",12881510.431818,81853713.8934903,15.7372
2020,1,"2020-T1","Sudeste","Fundamental completo ou equivalente",6556084.1680691,81853713.8934903,8.0095
2020,1,"2020-T1","Sudeste","Medio incompleto ou equivalente",5505796.97561534,81853713.8934903,6.7264
2020,1,"2020-T1","Sudeste","Superior incompleto ou equivalente",4393039.82339146,81853713.8934903,5.3669
2020,1,"2020-T1","Sudeste","Sem instrucao e menos de 1 ano de estudo",3992227.32966271,81853713.8934903,4.8773
2020,1,"2020-T1","Sul","Fundamental incompleto ou equivalente",9850806.84608188,28107205.3562149,35.0473
2020,1,"2020-T1","Sul","Medio completo ou equivalente",6694238.53089355,28107205.3562149,23.8168
2020,1,"2020-T1","Sul","Superior completo",4025498.45829265,28107205.3562149,14.3219
2020,1,"2020-T1","Sul","Fundamental completo ou equivalente",2710549.24100988,28107205.3562149,9.6436
2020,1,"2020-T1","Sul","Medio incompleto ou equivalente",1900149.89836295,28107205.3562149,6.7604
2020,1,"2020-T1","Sul","Superior incompleto ou equivalente",1537150.06795018,28107205.3562149,5.4689
2020,1,"2020-T1","Sul","Sem instrucao e menos de 1 ano de estudo",1388812.31362379,28107205.3562149,4.9411
2020,2,"2020-T2","Centro-Oeste","Fundamental incompleto ou equivalente",4975079.30068081,15108940.8194474,32.928
2020,2,"2020-T2","Centro-Oeste","Medio completo ou equivalente",3650749.44306174,15108940.8194474,24.1628
2020,2,"2020-T2","Centro-Oeste","Superior completo",2290348.4267215,15108940.8194474,15.1589
2020,2,"2020-T2","Centro-Oeste","Medio incompleto ou equivalente",1236345.43088384,15108940.8194474,8.1829
2020,2,"2020-T2","Centro-Oeste","Fundamental completo ou equivalente",1138987.44980768,15108940.8194474,7.5385
2020,2,"2020-T2","Centro-Oeste","Sem instrucao e menos de 1 ano de estudo",963982.09253908,15108940.8194474,6.3802
2020,2,"2020-T2","Centro-Oeste","Superior incompleto ou equivalente",853448.67575274,15108940.8194474,5.6486
2020,2,"2020-T2","Nordeste","Fundamental incompleto ou equivalente",19780225.8076341,52140322.744125,37.9365
2020,2,"2020-T2","Nordeste","Medio completo ou equivalente",12799111.6559537,52140322.744125,24.5474
2020,2,"2020-T2","Nordeste","Sem instrucao e menos de 1 ano de estudo",5481056.7628614,52140322.744125,10.5121
2020,2,"2020-T2","Nordeste","Superior completo",4722339.98746155,52140322.744125,9.057
2020,2,"2020-T2","Nordeste","Medio incompleto ou equivalente",3692324.97066075,52140322.744125,7.0815
2020,2,"2020-T2","Nordeste","Fundamental completo ou equivalente",3562463.21578759,52140322.744125,6.8325
2020,2,"2020-T2","Nordeste","Superior incompleto ou equivalente",2102800.34376593,52140322.744125,4.033
2020,2,"2020-T2","Norte","Fundamental incompleto ou equivalente",6262630.0424702,16297401.5671308,38.4272
2020,2,"2020-T2","Norte","Medio completo ou equivalente",3945489.56348994,16297401.5671308,24.2093
2020,2,"2020-T2","Norte","Superior completo",1599117.53216558,16297401.5671308,9.8121
2020,2,"2020-T2","Norte","Medio incompleto ou equivalente",1308273.21661603,16297401.5671308,8.0275
2020,2,"2020-T2","Norte","Sem instrucao e menos de 1 ano de estudo",1247157.4866903,16297401.5671308,7.6525
2020,2,"2020-T2","Norte","Fundamental completo ou equivalente",1192029.00968524,16297401.5671308,7.3142
2020,2,"2020-T2","Norte","Superior incompleto ou equivalente",742704.71601346,16297401.5671308,4.5572
2020,2,"2020-T2","Sudeste","Fundamental incompleto ou equivalente",25213335.8979839,81817519.5678854,30.8165
2020,2,"2020-T2","Sudeste","Medio completo ou equivalente",23016315.7981158,81817519.5678854,28.1313
2020,2,"2020-T2","Sudeste","Superior completo",13329752.1655341,81817519.5678854,16.2921
2020,2,"2020-T2","Sudeste","Fundamental completo ou equivalente",6500635.79816096,81817519.5678854,7.9453
2020,2,"2020-T2","Sudeste","Medio incompleto ou equivalente",5383821.5015285,81817519.5678854,6.5803
2020,2,"2020-T2","Sudeste","Superior incompleto ou equivalente",4467164.17204579,81817519.5678854,5.4599
2020,2,"2020-T2","Sudeste","Sem instrucao e menos de 1 ano de estudo",3906494.23451633,81817519.5678854,4.7746
2020,2,"2020-T2","Sul","Fundamental incompleto ou equivalente",9579146.261552,28273918.3019039,33.8798
2020,2,"2020-T2","Sul","Medio completo ou equivalente",6710834.40379987,28273918.3019039,23.7351
2020,2,"2020-T2","Sul","Superior completo",4377091.3241942,28273918.3019039,15.481
2020,2,"2020-T2","Sul","Fundamental completo ou equivalente",2699782.85205983,28273918.3019039,9.5487
2020,2,"2020-T2","Sul","Medio incompleto ou equivalente",1838060.24993539,28273918.3019039,6.5009
2020,2,"2020-T2","Sul","Superior incompleto ou equivalente",1589330.77732143,28273918.3019039,5.6212
2020,2,"2020-T2","Sul","Sem instrucao e menos de 1 ano de estudo",1479672.43304122,28273918.3019039,5.2333
2020,3,"2020-T3","Centro-Oeste","Fundamental incompleto ou equivalente",4970084.8912402,15070740.1377086,32.9784
2020,3,"2020-T3","Centro-Oeste","Medio completo ou equivalente",3562117.75557967,15070740.1377086,23.636
2020,3,"2020-T3","Centro-Oeste","Superior completo",2326319.21369455,15070740.1377086,15.436
2020,3,"2020-T3","Centro-Oeste","Medio incompleto ou equivalente",1162568.21546949,15070740.1377086,7.7141
2020,3,"2020-T3","Centro-Oeste","Fundamental completo ou equivalente",1129977.54844561,15070740.1377086,7.4978
2020,3,"2020-T3","Centro-Oeste","Sem instrucao e menos de 1 ano de estudo",1024653.16638252,15070740.1377086,6.799
2020,3,"2020-T3","Centro-Oeste","Superior incompleto ou equivalente",895019.34689655,15070740.1377086,5.9388
2020,3,"2020-T3","Nordeste","Fundamental incompleto ou equivalente",19922383.3199842,52255448.6094799,38.125
2020,3,"2020-T3","Nordeste","Medio completo ou equivalente",12804484.6651968,52255448.6094799,24.5036
2020,3,"2020-T3","Nordeste","Sem instrucao e menos de 1 ano de estudo",5695357.9864126,52255448.6094799,10.8991
2020,3,"2020-T3","Nordeste","Superior completo",4556337.68959389,52255448.6094799,8.7194
2020,3,"2020-T3","Nordeste","Medio incompleto ou equivalente",3674771.7877629,52255448.6094799,7.0323
2020,3,"2020-T3","Nordeste","Fundamental completo ou equivalente",3622457.42549585,52255448.6094799,6.9322
2020,3,"2020-T3","Nordeste","Superior incompleto ou equivalente",1979655.73503364,52255448.6094799,3.7884
2020,3,"2020-T3","Norte","Fundamental incompleto ou equivalente",6126405.92047003,16308778.0636507,37.5651
2020,3,"2020-T3","Norte","Medio completo ou equivalente",4047798.87770741,16308778.0636507,24.8198
2020,3,"2020-T3","Norte","Superior completo",1540055.28767043,16308778.0636507,9.4431
2020,3,"2020-T3","Norte","Sem instrucao e menos de 1 ano de estudo",1399198.86269714,16308778.0636507,8.5794
2020,3,"2020-T3","Norte","Medio incompleto ou equivalente",1333569.26680925,16308778.0636507,8.177
2020,3,"2020-T3","Norte","Fundamental completo ou equivalente",1167256.56365052,16308778.0636507,7.1572
2020,3,"2020-T3","Norte","Superior incompleto ou equivalente",694493.28464597,16308778.0636507,4.2584
2020,3,"2020-T3","Sudeste","Fundamental incompleto ou equivalente",24983168.2520999,82011537.190948,30.463
2020,3,"2020-T3","Sudeste","Medio completo ou equivalente",22899890.972177,82011537.190948,27.9228
2020,3,"2020-T3","Sudeste","Superior completo",13662748.8887657,82011537.190948,16.6595
2020,3,"2020-T3","Sudeste","Fundamental completo ou equivalente",6526282.87025134,82011537.190948,7.9578
2020,3,"2020-T3","Sudeste","Medio incompleto ou equivalente",5256943.74153217,82011537.190948,6.41
2020,3,"2020-T3","Sudeste","Superior incompleto ou equivalente",4495985.65490806,82011537.190948,5.4821
2020,3,"2020-T3","Sudeste","Sem instrucao e menos de 1 ano de estudo",4186516.81121396,82011537.190948,5.1048
2020,3,"2020-T3","Sul","Fundamental incompleto ou equivalente",9478075.9266319,28325683.0014411,33.4611
2020,3,"2020-T3","Sul","Medio completo ou equivalente",6890207.49014882,28325683.0014411,24.3249
2020,3,"2020-T3","Sul","Superior completo",4389063.05976375,28325683.0014411,15.495
2020,3,"2020-T3","Sul","Fundamental completo ou equivalente",2615241.4194176,28325683.0014411,9.2328
2020,3,"2020-T3","Sul","Medio incompleto ou equivalente",1846136.48428982,28325683.0014411,6.5175
2020,3,"2020-T3","Sul","Superior incompleto ou equivalente",1620026.38339108,28325683.0014411,5.7193
2020,3,"2020-T3","Sul","Sem instrucao e menos de 1 ano de estudo",1486932.23779813,28325683.0014411,5.2494
2020,4,"2020-T4","Centro-Oeste","Fundamental incompleto ou equivalente",4804006.21799491,15086242.677776,31.8436
2020,4,"2020-T4","Centro-Oeste","Medio completo ou equivalente",3559993.40179804,15086242.677776,23.5976
2020,4,"2020-T4","Centro-Oeste","Superior completo",2363532.06736363,15086242.677776,15.6668
2020,4,"2020-T4","Centro-Oeste","Medio incompleto ou equivalente",1202736.2792346,15086242.677776,7.9724
2020,4,"2020-T4","Centro-Oeste","Sem instrucao e menos de 1 ano de estudo",1158247.64990662,15086242.677776,7.6775
2020,4,"2020-T4","Centro-Oeste","Fundamental completo ou equivalente",1119887.85841315,15086242.677776,7.4232
2020,4,"2020-T4","Centro-Oeste","Superior incompleto ou equivalente",877839.20306507,15086242.677776,5.8188
2020,4,"2020-T4","Nordeste","Fundamental incompleto ou equivalente",19498741.5261391,52280618.9088064,37.2963
2020,4,"2020-T4","Nordeste","Medio completo ou equivalente",12778390.4102108,52280618.9088064,24.4419
2020,4,"2020-T4","Nordeste","Sem instrucao e menos de 1 ano de estudo",5882482.40658099,52280618.9088064,11.2517
2020,4,"2020-T4","Nordeste","Superior completo",4587436.88790029,52280618.9088064,8.7746
2020,4,"2020-T4","Nordeste","Fundamental completo ou equivalente",3782837.71324778,52280618.9088064,7.2356
2020,4,"2020-T4","Nordeste","Medio incompleto ou equivalente",3723516.16700671,52280618.9088064,7.1222
2020,4,"2020-T4","Nordeste","Superior incompleto ou equivalente",2027213.79772066,52280618.9088064,3.8776
2020,4,"2020-T4","Norte","Fundamental incompleto ou equivalente",6089756.00811691,16364686.3239263,37.2128
2020,4,"2020-T4","Norte","Medio completo ou equivalente",4099642.99103483,16364686.3239263,25.0518
2020,4,"2020-T4","Norte","Superior completo",1586783.12983625,16364686.3239263,9.6964
2020,4,"2020-T4","Norte","Sem instrucao e menos de 1 ano de estudo",1435177.24859933,16364686.3239263,8.77
2020,4,"2020-T4","Norte","Medio incompleto ou equivalente",1301779.27332782,16364686.3239263,7.9548
2020,4,"2020-T4","Norte","Fundamental completo ou equivalente",1175881.21653178,16364686.3239263,7.1855
2020,4,"2020-T4","Norte","Superior incompleto ou equivalente",675666.45647936,16364686.3239263,4.1288
2020,4,"2020-T4","Sudeste","Fundamental incompleto ou equivalente",24552520.3697033,82135574.9522676,29.8927
2020,4,"2020-T4","Sudeste","Medio completo ou equivalente",22742999.2569636,82135574.9522676,27.6896
2020,4,"2020-T4","Sudeste","Superior completo",14227322.320929,82135574.9522676,17.3218
2020,4,"2020-T4","Sudeste","Fundamental completo ou equivalente",6425027.94899391,82135574.9522676,7.8225
2020,4,"2020-T4","Sudeste","Medio incompleto ou equivalente",5316597.59463113,82135574.9522676,6.473
2020,4,"2020-T4","Sudeste","Superior incompleto ou equivalente",4553529.7153804,82135574.9522676,5.5439
2020,4,"2020-T4","Sudeste","Sem instrucao e menos de 1 ano de estudo",4317577.7456662,82135574.9522676,5.2566
2020,4,"2020-T4","Sul","Fundamental incompleto ou equivalente",9324070.17682566,28436035.1507189,32.7896
2020,4,"2020-T4","Sul","Medio completo ou equivalente",6777758.80064345,28436035.1507189,23.8351
2020,4,"2020-T4","Sul","Superior completo",4639942.23289674,28436035.1507189,16.3171
2020,4,"2020-T4","Sul","Fundamental completo ou equivalente",2663523.35318824,28436035.1507189,9.3667
2020,4,"2020-T4","Sul","Medio incompleto ou equivalente",1836276.47527214,28436035.1507189,6.4576
2020,4,"2020-T4","Sul","Superior incompleto ou equivalente",1625339.91527766,28436035.1507189,5.7158
2020,4,"2020-T4","Sul","Sem instrucao e menos de 1 ano de estudo",1569124.19661497,28436035.1507189,5.5181
2021,1,"2021-T1","Centro-Oeste","Fundamental incompleto ou equivalente",4791973.94681835,15143141.6573948,31.6445
2021,1,"2021-T1","Centro-Oeste","Medio completo ou equivalente",3578873.86680724,15143141.6573948,23.6336
2021,1,"2021-T1","Centro-Oeste","Superior completo",2452680.61904519,15143141.6573948,16.1966
2021,1,"2021-T1","Centro-Oeste","Medio incompleto ou equivalente",1227883.28502975,15143141.6573948,8.1085
2021,1,"2021-T1","Centro-Oeste","Fundamental completo ou equivalente",1122672.8501485,15143141.6573948,7.4137
2021,1,"2021-T1","Centro-Oeste","Sem instrucao e menos de 1 ano de estudo",1087189.23623814,15143141.6573948,7.1794
2021,1,"2021-T1","Centro-Oeste","Superior incompleto ou equivalente",881867.85330758,15143141.6573948,5.8235
2021,1,"2021-T1","Nordeste","Fundamental incompleto ou equivalente",19385071.2255772,52232690.0187097,37.1129
